Date	Tavg	RHmax
06/10/2014	10.8	92.1
07/10/2014	8.2	96.3
08/10/2014	10.9	96.4
09/10/2014	11.8	97.5
10/10/2014	12.7	95.1
11/10/2014	10.2	98.1
12/10/2014	10	97.8
13/10/2014	4.2	98.4
14/10/2014	6.6	96.9
15/10/2014	7.4	95.6
16/10/2014	2.1	96.9
17/10/2014	4	95.9
18/10/2014	9.4	98.1
19/10/2014	12.8	98.4
20/10/2014	11	97.9
21/10/2014	9	98.5
22/10/2014	7	95.7
23/10/2014	8	97.4
24/10/2014	12	97.3
25/10/2014	11.3	97.6
26/10/2014	12.4	86.5
27/10/2014	13.3	92.4
28/10/2014	13.6	94.6
29/10/2014	9.3	94.2
30/10/2014	4	96.1
31/10/2014	5.1	96.6
01/11/2014	9.5	98.4
02/11/2014	11.4	97.6
03/11/2014	9.9	97.7
04/11/2014	7.2	97.6
05/11/2014	3.3	93.7
06/11/2014	0.5	85.1
07/11/2014	0.9	96
08/11/2014	6.9	97.3
09/11/2014	9.3	97.8
10/11/2014	7.7	97.7
11/11/2014	5.8	99
12/11/2014	7.1	97.9
13/11/2014	6.2	96.4
14/11/2014	6.4	97.4
15/11/2014	5.9	96.3
16/11/2014	5	96.4
17/11/2014	4.1	93.8
18/11/2014	4.2	96.7
19/11/2014	3.3	93.5
20/11/2014	1.7	95.8
21/11/2014	2.3	96
22/11/2014	1.7	97.5
23/11/2014	4.5	97.3
24/11/2014	6.4	97.4
25/11/2014	0.5	98.1
26/11/2014	-1	98.1
27/11/2014	-0.4	97.1
28/11/2014	0.6	96.7
29/11/2014	0.7	94.3
30/11/2014	0.7	93.7
01/12/2014	-1.2	96.3
02/12/2014	-0.1	95.2
03/12/2014	-1.7	97.5
04/12/2014	0.4	98.7
05/12/2014	0.7	98.1
06/12/2014	-0.3	98.5
07/12/2014	6.3	96.9
08/12/2014	1.4	96
09/12/2014	-0.8	96.7
10/12/2014	5	93.7
11/12/2014	3	96
12/12/2014	2.5	97.3
13/12/2014	0.4	97.7
14/12/2014	3.2	94.7
15/12/2014	4.2	95
16/12/2014	1.3	96.6
17/12/2014	-3.5	96.4
18/12/2014	1.1	98.2
19/12/2014	2.1	97.7
20/12/2014	-0.1	93.4
21/12/2014	0.7	98.1
22/12/2014	2.4	98.7
23/12/2014	2.4	89.7
24/12/2014	-3.3	95.2
25/12/2014	-9.7	89.7
26/12/2014	-11.2	93.4
27/12/2014	-11.1	91.4
28/12/2014	-10.9	90.8
29/12/2014	-6.9	95.1
30/12/2014	-3.9	97.3
31/12/2014	-0.3	99
