Date	Tavg	RHmax
29/03/2004	3	91.4
30/03/2004	3.7	93.3
31/03/2004	3.2	94
01/04/2004	3.4	82.3
02/04/2004	0.6	83.9
03/04/2004	0.3	96.5
04/04/2004	2.8	96.6
05/04/2004	4.1	94.3
06/04/2004	4.3	93.1
07/04/2004	3.9	95.7
08/04/2004	4.6	93.5
09/04/2004	3.9	94.7
10/04/2004	3.6	88
11/04/2004	2.6	91.5
12/04/2004	2	89.1
13/04/2004	3.7	88.8
14/04/2004	6.7	90.5
15/04/2004	7.7	96.4
16/04/2004	6.9	98.7
17/04/2004	9.7	80
18/04/2004	10.1	87.9
19/04/2004	9.3	91
20/04/2004	9.5	94.2
21/04/2004	8.1	96
22/04/2004	7.5	96.8
23/04/2004	8.6	97.5
24/04/2004	9.8	97
25/04/2004	8.7	95.5
26/04/2004	6.9	95
27/04/2004	6.4	96.1
28/04/2004	7	96.3
29/04/2004	8.1	94.1
30/04/2004	7.2	96.4
01/05/2004	8.7	95
02/05/2004	11.6	85.1
03/05/2004	11.8	89
04/05/2004	8.7	94.5
05/05/2004	13.1	93.5
06/05/2004	17.4	94.3
07/05/2004	17.9	75.6
08/05/2004	15.7	92.9
09/05/2004	15.4	96.6
10/05/2004	14.1	89.6
11/05/2004	9.1	66.3
12/05/2004	8.2	68.5
13/05/2004	7.4	83
14/05/2004	9.9	88.7
15/05/2004	9.8	87.1
16/05/2004	11.4	79.4
17/05/2004	14.5	89.4
18/05/2004	13.1	59.6
19/05/2004	10.3	89.2
20/05/2004	7	72.8
21/05/2004	6.2	81.7
22/05/2004	6.7	81.5
23/05/2004	9.1	64.4
24/05/2004	10.1	87.4
25/05/2004	8.1	91.2
26/05/2004	10.2	95
27/05/2004	12.1	92
28/05/2004	11.5	90.5
29/05/2004	11	84.7
30/05/2004	10.2	90
31/05/2004	13.5	85.6
01/06/2004	15.2	82.8
02/06/2004	15.6	81.9
03/06/2004	16.2	82.2
04/06/2004	13.8	79.2
05/06/2004	14	88.4
06/06/2004	14.9	81.8
07/06/2004	12.6	93.3
08/06/2004	11.3	90.7
09/06/2004	12.6	93.1
10/06/2004	13.6	95.7
11/06/2004	14.3	87.8
12/06/2004	15.5	79.9
13/06/2004	14.3	79.6
14/06/2004	15.5	66.9
15/06/2004	10.7	79.3
16/06/2004	10.4	79.1
17/06/2004	10.9	100
18/06/2004	10.6	92.3
19/06/2004	9.3	94.4
20/06/2004	8.5	94.9
21/06/2004	11	90.1
22/06/2004	12.2	90.9
23/06/2004	13	95.7
24/06/2004	10.7	94.4
25/06/2004	12.6	96.3
26/06/2004	13.7	96.9
27/06/2004	15.3	97.3
28/06/2004	14.2	96.3
29/06/2004	13.8	97.6
30/06/2004	15.4	89.2
01/07/2004	13.1	95
02/07/2004	12.9	97.6
03/07/2004	13.9	97.8
04/07/2004	14.1	96.3
05/07/2004	12.2	97.9
06/07/2004	13	97.9
07/07/2004	13.7	93.4
08/07/2004	14.2	95.3
09/07/2004	15.3	86.7
10/07/2004	16.8	81
11/07/2004	15	88.8
12/07/2004	15.2	95.1
13/07/2004	11.9	90.8
14/07/2004	11.8	94.9
15/07/2004	12.2	94.2
16/07/2004	12.8	96.3
17/07/2004	14.6	95.9
18/07/2004	12.8	95.3
19/07/2004	14.9	96.7
20/07/2004	15	98.6
21/07/2004	16.1	94.8
22/07/2004	15.7	92.4
23/07/2004	18.1	89.9
24/07/2004	17.3	88.2
25/07/2004	14.4	93.1
26/07/2004	12.7	97.2
27/07/2004	14.7	97.5
28/07/2004	16.4	95.7
29/07/2004	17.1	94.5
30/07/2004	17.7	93.5
31/07/2004	18.5	94.2
01/08/2004	19.2	91.9
02/08/2004	18.8	95.2
03/08/2004	19.3	96.3
04/08/2004	17.8	97.5
05/08/2004	19.4	97.5
06/08/2004	19.5	98.7
07/08/2004	20.4	94.5
08/08/2004	19.4	96.4
09/08/2004	19.9	95.3
10/08/2004	21.2	94.9
11/08/2004	21.9	91.3
12/08/2004	19.5	91
13/08/2004	15.7	88.1
14/08/2004	15.9	95
15/08/2004	16	90.4
16/08/2004	12.6	95.1
17/08/2004	13.1	96.2
18/08/2004	15.6	92.1
19/08/2004	15.4	97.1
20/08/2004	15.6	95.3
21/08/2004	16.4	96.6
22/08/2004	10.2	95.6
23/08/2004	9.3	98.7
24/08/2004	10.7	90.7
25/08/2004	13.4	76.7
26/08/2004	12.5	91
27/08/2004	12.3	94.7
28/08/2004	13.3	95
29/08/2004	12.6	94.7
30/08/2004	12.4	95.3
31/08/2004	12.1	94.6
01/09/2004	11.8	97.5
02/09/2004	11.1	99.1
03/09/2004	11.8	98.4
04/09/2004	14.3	98.4
05/09/2004	15.5	98.6
06/09/2004	14.5	97.5
07/09/2004	11.3	92.4
08/09/2004	9.5	91.4
09/09/2004	8.5	98.9
10/09/2004	11.1	100
11/09/2004	10.3	98.8
12/09/2004	12.2	99.1
13/09/2004	12.6	97
14/09/2004	11.3	96.8
15/09/2004	8.3	96.2
16/09/2004	8.5	76.7
17/09/2004	11	95.2
18/09/2004	10.1	99.1
19/09/2004	11	98.7
20/09/2004	10.2	96.4
21/09/2004	10.4	95.7
22/09/2004	8.9	98.4
23/09/2004	9.9	98.4
24/09/2004	11.2	97.2
25/09/2004	9.9	92.1
26/09/2004	8.8	98.6
27/09/2004	11	96.3
28/09/2004	7.8	96.6
29/09/2004	9.2	93.5
30/09/2004	5.4	100
01/10/2004	4.5	99.4
02/10/2004	7.8	92.4
03/10/2004	7.9	99.1
04/10/2004	9.2	99.1
05/10/2004	8.6	98.4
06/10/2004	9.4	94.4
07/10/2004	7.7	99
08/10/2004	5.7	99.5
09/10/2004	3.2	96.5
10/10/2004	5.3	94.1
11/10/2004	3.1	99.1
12/10/2004	2.8	99.8
13/10/2004	2	98.3
14/10/2004	2.6	94.6
15/10/2004	3.2	94.6
16/10/2004	3.8	94.7
17/10/2004	4.4	94.7
18/10/2004	5	94.8
19/10/2004	5.6	94.9
20/10/2004	5.1	93.4
21/10/2004	4.6	97.8
22/10/2004	7.2	98
23/10/2004	5	99.3
24/10/2004	4.2	97.8
25/10/2004	4.7	97.7
26/10/2004	2.4	98.5
27/10/2004	0.2	99.2
28/10/2004	-2.1	100
29/10/2004	0.7	99.7
30/10/2004	1.8	99
31/10/2004	0.7	100
01/11/2004	-0.3	100
02/11/2004	-2.7	100
03/11/2004	0.3	100
04/11/2004	6.4	100
05/11/2004	3.2	100
06/11/2004	3.9	95.2
07/11/2004	-0.9	100
08/11/2004	0.3	100
09/11/2004	2.6	100
10/11/2004	1.6	100
11/11/2004	4.1	100
12/11/2004	5.6	88.8
13/11/2004	1.4	86.2
14/11/2004	0.4	95.2
15/11/2004	5.5	83.9
16/11/2004	0.2	77.8
17/11/2004	-4.9	97.6
18/11/2004	-6.4	98.2
19/11/2004	-13.6	95.5
20/11/2004	-9	98.6
21/11/2004	-12	96.6
22/11/2004	-6.3	97
23/11/2004	-4.1	96.5
24/11/2004	-6.4	100
25/11/2004	-2.1	100
26/11/2004	-3.6	99.7
27/11/2004	-6.2	93.9
28/11/2004	-5.3	97.1
29/11/2004	-7.9	97.1
30/11/2004	-5.4	100
01/12/2004	-3.3	100
02/12/2004	-5.2	99.8
03/12/2004	-3.6	100
04/12/2004	-3.7	100
05/12/2004	1.6	100
06/12/2004	-1.6	98.3
07/12/2004	3	100
08/12/2004	-2.5	94
09/12/2004	-4.7	96.8
10/12/2004	-1.5	100
11/12/2004	-6.3	100
12/12/2004	-7.6	98.5
13/12/2004	-7.6	99.2
14/12/2004	1	100
15/12/2004	2	100
16/12/2004	2.7	97.4
17/12/2004	2.6	97.8
18/12/2004	-2.5	100
19/12/2004	-6.2	85.9
20/12/2004	-10.1	91.6
21/12/2004	-9.5	96
22/12/2004	1	99.2
23/12/2004	-1	99.2
24/12/2004	-9.2	92.4
25/12/2004	-8.6	93.9
26/12/2004	-12.5	93.5
27/12/2004	-12.2	99.1
28/12/2004	0.2	100
29/12/2004	-2	95.4
30/12/2004	1.3	99.4
31/12/2004	-6.2	97.3
