Date	Tavg	RHmax
01/06/2018	19.2	96
02/06/2018	21.1	97.3
03/06/2018	21.8	99.5
04/06/2018	20.2	91.9
05/06/2018	13.5	69.5
06/06/2018	15	78.7
07/06/2018	18.5	97.7
08/06/2018	19.7	94.5
09/06/2018	18.8	100
10/06/2018	18.1	97.1
11/06/2018	16.3	97.3
12/06/2018	16.9	98.7
13/06/2018	15.8	98.9
14/06/2018	13.8	99.8
15/06/2018	14.3	83.7
16/06/2018	14.1	96.6
17/06/2018	13.6	98.9
18/06/2018	13.1	99.9
19/06/2018	15.2	81
20/06/2018	10.9	96.9
21/06/2018	12.5	99.2
22/06/2018	13.2	84.1
23/06/2018	13.9	96.7
24/06/2018	17.8	88
25/06/2018	21.5	80.3
26/06/2018	21.2	96
27/06/2018	20.8	94.7
28/06/2018	23.5	77.8
29/06/2018	17.3	66.8
30/06/2018	16.3	71
01/07/2018	17.8	89.8
02/07/2018	19.2	85.9
03/07/2018	21.4	80.2
04/07/2018	20.7	94.2
05/07/2018	17	96.5
06/07/2018	20.3	99.4
07/07/2018	19.6	91.4
08/07/2018	19.6	90.3
09/07/2018	17.7	88.9
10/07/2018	22.3	74
11/07/2018	22.9	89.7
12/07/2018	20.7	97.5
13/07/2018	20.6	99.2
14/07/2018	17.5	99.5
15/07/2018	18.4	98.1
16/07/2018	20	99.1
17/07/2018	22.8	93.3
18/07/2018	20.2	97
19/07/2018	19.7	100
20/07/2018	18.4	99.6
21/07/2018	19.3	99.5
22/07/2018	18.9	98.8
23/07/2018	21.9	99.6
24/07/2018	22.7	98.7
25/07/2018	21.5	97.9
26/07/2018	22	99.8
27/07/2018	22.9	99.2
28/07/2018	22.8	98.2
29/07/2018	21.1	95.7
30/07/2018	19.6	95
31/07/2018	21.3	99.8
01/08/2018	19.6	100
02/08/2018	18.5	100
03/08/2018	19.6	98.1
04/08/2018	20.7	95.9
05/08/2018	19.4	74.2
06/08/2018	16.2	95.7
07/08/2018	16.9	99.6
08/08/2018	17.5	99.6
09/08/2018	19.6	98.6
10/08/2018	15.9	100
11/08/2018	14	95
12/08/2018	13.5	97.3
13/08/2018	13.6	100
14/08/2018	13.5	98.7
15/08/2018	15.3	100
16/08/2018	17.3	97.9
17/08/2018	15.6	99.9
18/08/2018	14.3	99.3
19/08/2018	15	98.3
20/08/2018	14	99.1
21/08/2018	13.5	96.7
22/08/2018	15	100
23/08/2018	15	100
24/08/2018	14.2	99.7
25/08/2018	11.9	97.8
26/08/2018	11.9	100
27/08/2018	11.5	96.9
28/08/2018	14.3	99.3
29/08/2018	13.3	100
30/08/2018	14.9	100
31/08/2018	14.4	91.4
01/09/2018	14.3	94.5
02/09/2018	13.3	100
03/09/2018	14	100
04/09/2018	14.5	100
05/09/2018	15.5	99.3
06/09/2018	14.9	100
07/09/2018	15.9	97.3
08/09/2018	13.6	99.9
09/09/2018	14.3	100
10/09/2018	14.6	99.4
11/09/2018	12.4	100
12/09/2018	11.7	98.1
13/09/2018	11.5	91.5
14/09/2018	12.2	91.9
15/09/2018	11.7	94.7
16/09/2018	9.1	99.6
17/09/2018	12.6	97.2
18/09/2018	15.6	100
19/09/2018	16.6	92.7
20/09/2018	13.3	67.6
21/09/2018	10.9	100
22/09/2018	11.7	74.2
23/09/2018	10.6	78
24/09/2018	8.5	65.5
25/09/2018	7.7	97.6
26/09/2018	13.6	78.8
27/09/2018	8.8	100
28/09/2018	7.5	98.2
29/09/2018	7.7	93.9
30/09/2018	10	97.2
01/10/2018	4.9	100
02/10/2018	4.1	100
03/10/2018	6.5	100
04/10/2018	5.3	99.3
05/10/2018	9.8	97
06/10/2018	6.3	95.5
07/10/2018	5.8	88
08/10/2018	11.5	96.6
09/10/2018	13.5	88.8
10/10/2018	13.4	99.3
11/10/2018	11.3	96.9
12/10/2018	11	99
13/10/2018	15.3	99.1
14/10/2018	12.8	100
15/10/2018	12.2	100
16/10/2018	7.3	100
17/10/2018	10.3	100
18/10/2018	6.4	100
19/10/2018	4.3	100
20/10/2018	6.1	100
21/10/2018	12.1	96.5
22/10/2018	8.6	71.4
23/10/2018	9.3	71.2
24/10/2018	5.8	75.4
25/10/2018	3.1	100
26/10/2018	1.7	100
27/10/2018	1.7	84.6
28/10/2018	0	70.9
29/10/2018	-0.3	83.5
30/10/2018	1.1	100
31/10/2018	4.4	100
01/11/2018	4.7	100
02/11/2018	5.2	100
03/11/2018	3.8	100
04/11/2018	8.3	93.6
05/11/2018	7	100
06/11/2018	6.7	100
07/11/2018	6.8	100
08/11/2018	6.8	100
09/11/2018	6.9	100
10/11/2018	7.6	100
11/11/2018	8.9	100
12/11/2018	8.7	100
13/11/2018	6.3	100
14/11/2018	0.9	100
15/11/2018	9	97.5
16/11/2018	6.8	100
17/11/2018	4.7	94.7
18/11/2018	3	99
19/11/2018	0.6	96.4
20/11/2018	-1.1	82
21/11/2018	1.6	93.5
22/11/2018	-2.7	99.3
23/11/2018	-5.3	100
24/11/2018	-3	98.6
25/11/2018	-1.3	81.1
26/11/2018	-5.2	88.6
27/11/2018	-5.3	95.8
28/11/2018	-4	99.4
29/11/2018	4.4	99.4
30/11/2018	7.5	97.7
01/12/2018	4	100
02/12/2018	3.1	100
03/12/2018	3.7	100
04/12/2018	3.7	100
05/12/2018	-2.4	90.4
06/12/2018	-3	100
07/12/2018	-1.4	100
08/12/2018	-1.3	100
09/12/2018	-2	100
10/12/2018	3.9	68
11/12/2018	3.1	70.7
12/12/2018	-4	85
13/12/2018	-5.9	90.6
14/12/2018	-7.9	85.9
15/12/2018	-6.4	96.9
16/12/2018	-0.1	98.4
17/12/2018	-3.3	100
18/12/2018	-7.7	99.2
19/12/2018	-3	100
20/12/2018	-3	100
21/12/2018	-3	100
22/12/2018	-3	96.8
23/12/2018	-3	98.8
24/12/2018	-3	100
25/12/2018	-3	99.6
26/12/2018	-3	100
27/12/2018	-3	100
28/12/2018	-3	100
29/12/2018	-3	100
30/12/2018	-3	100
31/12/2018	-3	100
