Date	Tavg	RHmax
01/07/2012	13.3	94.4
02/07/2012	13.4	91.3
03/07/2012	14.8	92
04/07/2012	16.7	94.6
05/07/2012	18	95.4
06/07/2012	17.6	93.6
07/07/2012	16.5	95.1
08/07/2012	16.2	95.6
09/07/2012	15.4	96
10/07/2012	14.4	96.4
11/07/2012	13.5	94.6
12/07/2012	12.4	95.6
13/07/2012	12.2	96.3
14/07/2012	13.1	96.6
15/07/2012	12.1	96.2
16/07/2012	12.7	94.5
17/07/2012	14.9	84.2
18/07/2012	13.7	94.7
19/07/2012	12.7	96.2
20/07/2012	12.7	95.8
21/07/2012	12.5	95.8
22/07/2012	13	95.8
23/07/2012	15.6	91.6
24/07/2012	17.5	91.9
25/07/2012	18	94.7
26/07/2012	16.9	93.3
27/07/2012	15.2	96
28/07/2012	13.6	94.8
29/07/2012	13.6	96.8
30/07/2012	13.1	96.5
31/07/2012	12.9	96.2
01/08/2012	14.1	96
02/08/2012	14.7	95.2
03/08/2012	16.1	95.7
04/08/2012	15.2	96.7
05/08/2012	14.6	96.6
06/08/2012	13.7	96.1
07/08/2012	12.7	96.8
08/08/2012	13.2	94.8
09/08/2012	13.7	95.8
10/08/2012	14.1	95.3
11/08/2012	14.7	96.5
12/08/2012	14.3	96.6
13/08/2012	14.8	96.8
14/08/2012	15.5	95.3
15/08/2012	15.3	96.8
16/08/2012	15.8	96.9
17/08/2012	16.4	95.7
18/08/2012	16.7	95.4
19/08/2012	18.8	96.2
20/08/2012	15.8	95.4
21/08/2012	16.5	96.6
22/08/2012	13.4	97.4
23/08/2012	13.2	97.6
24/08/2012	12.7	97
25/08/2012	12.9	96.5
26/08/2012	13.8	95.5
27/08/2012	11.5	95.8
28/08/2012	12.2	96.1
29/08/2012	13.1	97
30/08/2012	13.4	96.9
31/08/2012	12	97.4
01/09/2012	13.4	97.2
02/09/2012	16.1	92.3
03/09/2012	16.1	94.4
04/09/2012	15.7	93.6
05/09/2012	14.2	87.7
06/09/2012	9.6	96
07/09/2012	12.4	97.4
08/09/2012	11.3	91.4
09/09/2012	12.7	95.4
10/09/2012	14.6	96.9
11/09/2012	13.7	95.4
12/09/2012	8.4	97.3
13/09/2012	8.8	98.8
14/09/2012	13.4	93.5
15/09/2012	12.5	95.7
16/09/2012	11.8	95.8
17/09/2012	12.8	94.3
18/09/2012	10.1	96.6
19/09/2012	10	97.1
20/09/2012	8.6	95.7
21/09/2012	7	98.9
22/09/2012	7.2	85.5
23/09/2012	6.9	97.8
24/09/2012	7.9	98.7
25/09/2012	7.3	94.9
26/09/2012	8.7	95.2
27/09/2012	9.1	96.5
28/09/2012	9.4	98.3
29/09/2012	8.3	97.8
30/09/2012	8.4	99.1
01/10/2012	11.3	96.2
02/10/2012	9.3	97.3
03/10/2012	8.8	96.6
04/10/2012	5.3	98.8
05/10/2012	3.9	99.8
06/10/2012	5.1	99.8
07/10/2012	7.4	99.2
08/10/2012	7.6	95.1
09/10/2012	5.4	98
10/10/2012	4.6	98
11/10/2012	3.7	99
12/10/2012	3.6	99.1
13/10/2012	5	84.1
14/10/2012	3.3	95.6
15/10/2012	5.7	94.2
16/10/2012	4.8	96.3
17/10/2012	6.6	97.1
18/10/2012	7.8	97.6
19/10/2012	6.6	97.5
20/10/2012	5.5	98.2
21/10/2012	3.6	98.4
22/10/2012	3.2	95.4
23/10/2012	1.3	97.1
24/10/2012	0.5	99
25/10/2012	0.8	99.4
26/10/2012	1.8	67.6
27/10/2012	1.4	89.4
28/10/2012	-1.3	94.4
29/10/2012	0.2	98.2
30/10/2012	-1.9	99
31/10/2012	-0.1	98.3
01/11/2012	5.7	95
02/11/2012	4.4	97.6
03/11/2012	4	97.4
04/11/2012	2.9	98.3
05/11/2012	1.3	97.2
06/11/2012	-1.9	99.4
07/11/2012	-1	98.1
08/11/2012	0.1	98.1
09/11/2012	2.1	96.6
10/11/2012	6.1	94.9
11/11/2012	5.5	97.3
12/11/2012	1.8	98.1
13/11/2012	-0.4	99
14/11/2012	8.3	95.6
15/11/2012	5	97.8
16/11/2012	4.9	98.1
17/11/2012	3.8	96.4
18/11/2012	2.6	98.7
19/11/2012	2.6	97
20/11/2012	6.8	95.5
21/11/2012	6.2	96.2
22/11/2012	4.1	98.2
23/11/2012	5.5	97.6
24/11/2012	-1.4	99.9
25/11/2012	-0.6	99
26/11/2012	0.1	97.8
27/11/2012	-0.6	99.1
28/11/2012	0.4	88.9
29/11/2012	-2.6	82.5
30/11/2012	-4.4	84.8
01/12/2012	-6.3	84
02/12/2012	-9.8	87.6
03/12/2012	-11.8	87.9
04/12/2012	-12.7	86
05/12/2012	-8.8	87.6
06/12/2012	-10.7	94.2
07/12/2012	-8.8	93.2
08/12/2012	-9.3	95.4
09/12/2012	-6.2	94.9
10/12/2012	-5.1	87.9
11/12/2012	-11.5	95.2
12/12/2012	-12.5	93.1
13/12/2012	-8.2	94.4
14/12/2012	-7.6	95.9
15/12/2012	-1.8	98.8
16/12/2012	0	99.5
17/12/2012	0.3	99.8
18/12/2012	-0.9	98.1
19/12/2012	-7.1	98.2
20/12/2012	-11.5	96
21/12/2012	-8.5	91
22/12/2012	-5.7	92.1
23/12/2012	-4.2	95.6
24/12/2012	-4.7	95.8
25/12/2012	-3.6	97.9
26/12/2012	-2	99.1
27/12/2012	-6.4	98.6
28/12/2012	-10.1	97.6
29/12/2012	1	98.8
30/12/2012	1.9	99.4
31/12/2012	1.7	98.2
