Date	Tavg	RHmax
02/10/2015	12.2	81.3
03/10/2015	8.6	98.1
04/10/2015	9.2	98.9
05/10/2015	7.3	98.5
06/10/2015	7.2	86.4
07/10/2015	6.3	87.4
08/10/2015	6.3	80.7
09/10/2015	6.1	95.9
10/10/2015	6.2	99
11/10/2015	6.8	98.7
12/10/2015	6.3	99.3
13/10/2015	4.3	99.5
14/10/2015	-0.3	99.8
15/10/2015	0.6	99.8
16/10/2015	0.9	99.8
17/10/2015	0.9	99.8
18/10/2015	2.4	99.8
19/10/2015	0.7	99.8
20/10/2015	4.8	99.8
21/10/2015	6.3	99.8
22/10/2015	9.7	99.3
23/10/2015	8	98.7
24/10/2015	6.7	99.8
25/10/2015	7.1	97.3
26/10/2015	4.1	99.8
27/10/2015	1.8	99.8
28/10/2015	4.7	99.8
29/10/2015	4.2	92.6
30/10/2015	5.2	97.2
31/10/2015	7.4	99.8
01/11/2015	8.5	96.6
02/11/2015	8.3	94.3
03/11/2015	7.2	99.8
04/11/2015	5	99.8
05/11/2015	3.7	99.8
06/11/2015	6.1	99.8
07/11/2015	9	99.8
08/11/2015	6.2	98.6
09/11/2015	6.3	99.8
10/11/2015	4.8	99.2
11/11/2015	2.2	99.6
12/11/2015	1.1	99.8
13/11/2015	4.7	99.8
14/11/2015	2.6	99.6
15/11/2015	1.5	99.6
16/11/2015	0.1	99.8
17/11/2015	0.9	99.8
18/11/2015	0.4	99.8
19/11/2015	-1.2	98.3
20/11/2015	-4.7	97.6
21/11/2015	-5.7	96.1
22/11/2015	-6.2	96
23/11/2015	-7.5	95.3
24/11/2015	1	99.8
25/11/2015	1.6	99.8
26/11/2015	-1.1	99.6
27/11/2015	7.6	96.7
28/11/2015	3.2	98.7
29/11/2015	2	99.2
30/11/2015	-1	99.8
01/12/2015	-1.3	94.5
02/12/2015	-0.1	99.8
03/12/2015	0.1	99.6
04/12/2015	2	99.8
05/12/2015	7.8	97.2
06/12/2015	7.1	92.9
07/12/2015	1.9	97.1
08/12/2015	2.3	99.8
09/12/2015	5.5	98.6
10/12/2015	6.3	93
11/12/2015	-0.3	97.9
12/12/2015	-3.3	97.9
13/12/2015	-5.8	97.2
14/12/2015	-8	95.6
15/12/2015	-7.1	95.2
16/12/2015	-6	97.4
17/12/2015	-1.1	99.8
18/12/2015	3.4	99.8
19/12/2015	5.8	99.8
20/12/2015	8.4	99.8
21/12/2015	6.1	88.7
22/12/2015	4	99.3
23/12/2015	2.7	99.6
24/12/2015	5.5	95.2
25/12/2015	3.8	92.8
26/12/2015	-2.1	95
27/12/2015	-5.5	94.5
28/12/2015	-3.1	94.5
29/12/2015	-2.7	94.8
30/12/2015	0.2	97.6
31/12/2015	-0.6	97.4
