iteration.end	fileName.end	atEnd.end	density.thresholdGen.end	frequencies.thresholdGen.end	K_maxValue.end	coverage_maxValue.end	proportion_bounds_logP.end	q_bounds_logP.end	maxMortality.end	slope.end	resistanceGain.end	R.end	fitnessPenalty.end
201	scenarios.txt	FALSE	30	7	13064	0.896433	-5.12782	-5.04141	0.974556	6.07046	0.770291	25.7321	0.186677
202	scenarios.txt	FALSE	30	30	10762.9	0.201571	-4.91097	-5.36164	0.97048	2.44608	0.511542	21.9528	0.158115
203	scenarios.txt	FALSE	20	10	15210	0.715594	-4.63583	-5.06102	0.924075	8.38719	0.600943	47.6831	0.0529255
204	scenarios.txt	FALSE	30	11	10945.8	0.609754	-3.30746	-4.97554	0.957144	5.47772	0.616943	24.6986	0.0962224
205	scenarios.txt	FALSE	16	30	19167.2	0.260726	-2.40901	-4.30074	0.930155	2.32594	0.794329	26.9258	0.0952643
206	scenarios.txt	FALSE	9	23	16897.4	0.810037	-2.1712	-5.04392	0.912435	8.22691	0.286259	37.5715	0.192416
207	scenarios.txt	FALSE	18	20	15407.1	0.563785	-3.277	-4.32112	0.92496	6.95123	0.476666	26.9097	0.268723
208	scenarios.txt	FALSE	5	30	18567.7	0.421132	-4.45781	-5.62782	0.96492	1.87746	0.446223	34.0273	0.146748
209	scenarios.txt	FALSE	15	30	18494.4	0.721393	-2.58257	-5.01379	0.916933	2.39432	0.361403	45.4545	0.0496076
210	scenarios.txt	FALSE	18	12	18743.9	0.441632	-5.58827	-4.02321	0.942667	7.54124	0.899319	37.4606	0.304199
211	scenarios.txt	FALSE	10	30	15192.7	0.795137	-2.91718	-5.09918	0.90152	4.23558	0.466082	32.8668	0.351844
212	scenarios.txt	FALSE	11	30	13075.6	0.297018	-2.11009	-4.49706	0.923025	4.88374	0.824639	42.061	0.19589
213	scenarios.txt	FALSE	30	20	10297.8	0.477128	-4.07641	-5.81847	0.943463	5.19747	0.815383	47.9812	0.203653
214	scenarios.txt	FALSE	12	30	18715.1	0.306252	-4.10949	-5.46382	0.968327	4.3152	0.398778	37.6964	0.357393
215	scenarios.txt	FALSE	30	9	16052.1	0.815024	-4.85322	-4.0663	0.961566	5.99243	0.608063	31.229	0.265229
216	scenarios.txt	FALSE	30	26	15379.4	0.727613	-5.40525	-5.26884	0.933482	4.17693	0.359191	47.736	0.342061
217	scenarios.txt	FALSE	30	30	11485.7	0.183206	-3.08613	-5.31731	0.969368	3.34932	0.13493	24.1352	0.364249
218	scenarios.txt	FALSE	19	11	15425.6	0.83377	-2.76612	-5.70032	0.940639	9.30113	0.419015	39.0222	0.0275989
219	scenarios.txt	FALSE	22	30	15852.4	0.773108	-4.03702	-5.18861	0.936328	3.26733	0.241089	45.5887	0.345684
220	scenarios.txt	FALSE	30	17	12370.3	0.85283	-3.71807	-4.92979	0.910813	7.06037	0.1765	23.9403	0.0440921
221	scenarios.txt	FALSE	8	30	18420.9	0.308594	-2.30133	-5.40623	0.964358	8.32739	0.655621	36.8512	0.323913
222	scenarios.txt	FALSE	24	30	16132.7	0.400518	-4.47644	-5.96692	0.983724	1.46681	0.75168	27.8648	0.236557
223	scenarios.txt	FALSE	30	30	18867.8	0.472893	-4.29555	-4.86969	0.904471	3.59405	0.71543	18.4404	0.397912
224	scenarios.txt	FALSE	18	30	13568.6	0.350962	-2.94015	-4.67439	0.928111	3.82765	0.898376	49.2387	0.0235663
225	scenarios.txt	FALSE	30	30	10451.6	0.198685	-4.23742	-4.31172	0.95971	5.64755	0.307944	7.10153	0.341694
226	scenarios.txt	FALSE	30	12	10951.4	0.767801	-5.95052	-5.94352	0.968613	8.25184	0.677052	38.7488	0.314324
227	scenarios.txt	FALSE	30	30	14439.7	0.271546	-3.77962	-5.09524	0.961349	3.90918	0.421511	25.8195	0.113236
228	scenarios.txt	FALSE	30	30	13004.1	0.258	-3.2472	-4.6442	0.964556	5.29463	0.454139	21.2396	0.00798096
229	scenarios.txt	FALSE	30	9	10092.4	0.764647	-5.03303	-5.01477	0.939228	5.68279	0.783321	20.6356	0.249419
230	scenarios.txt	FALSE	10	22	17620	0.725414	-3.02827	-5.86224	0.916101	4.34793	0.68272	14.1124	0.167263
231	scenarios.txt	FALSE	30	6	10705.9	0.839921	-2.46684	-4.2954	0.941446	9.10741	0.667632	42.4951	0.106606
232	scenarios.txt	FALSE	21	30	12177.6	0.211997	-5.43548	-5.28477	0.950001	2.10201	0.653447	49.7994	0.328142
233	scenarios.txt	FALSE	4	30	18625.2	0.223748	-2.28348	-5.74089	0.987691	5.2829	0.581465	34.7854	0.334407
234	scenarios.txt	FALSE	30	30	10915.7	0.212308	-2.07903	-5.77754	0.940007	2.98479	0.351381	33.119	0.148811
235	scenarios.txt	FALSE	30	30	12658	0.3842	-3.61501	-5.35851	0.917651	6.63657	0.215353	7.99582	0.355414
236	scenarios.txt	FALSE	30	12	11805.6	0.854438	-5.94669	-5.16515	0.91478	8.37048	0.379891	38.8442	0.162737
237	scenarios.txt	FALSE	4	30	16928.9	0.355447	-4.38573	-5.37904	0.942211	5.59254	0.640275	47.6403	0.192882
238	scenarios.txt	FALSE	30	30	18110.5	0.18971	-3.18882	-5.71039	0.982566	7.82779	0.271403	18.395	0.077047
239	scenarios.txt	FALSE	11	30	16966.9	0.746429	-3.95688	-5.61503	0.987304	2.13355	0.128956	48.2828	0.238333
240	scenarios.txt	FALSE	10	30	19636.6	0.155738	-3.44111	-5.47325	0.9737	2.21429	0.183164	15.0804	0.358327
241	scenarios.txt	FALSE	30	30	19201.9	0.774877	-4.511	-5.26572	0.94768	8.92045	0.524957	2.40449	0.203345
242	scenarios.txt	FALSE	30	9	19413.8	0.770932	-3.96155	-4.00335	0.970797	7.9109	0.23475	37.04	0.0804479
243	scenarios.txt	FALSE	30	14	16500.3	0.293472	-2.96754	-4.07765	0.951902	8.07416	0.659419	16.4509	0.365545
244	scenarios.txt	FALSE	30	11	13808.4	0.367825	-4.67158	-4.61943	0.917622	9.79357	0.775086	19.8113	0.378188
245	scenarios.txt	FALSE	30	30	12949	0.109822	-3.85743	-4.279	0.918687	8.12	0.557844	2.01241	0.224019
246	scenarios.txt	FALSE	30	19	10881	0.794131	-4.02784	-4.65713	0.914917	3.36615	0.504024	45.7658	0.0764364
247	scenarios.txt	FALSE	10	30	19927.7	0.411896	-2.39373	-4.04798	0.921013	4.5006	0.893904	45.9371	0.178326
248	scenarios.txt	FALSE	5	17	13405.7	0.830683	-2.71167	-5.56837	0.979578	4.76502	0.55188	36.4079	0.232856
249	scenarios.txt	FALSE	17	30	18311	0.240055	-5.28595	-4.29668	0.925951	4.00805	0.607876	21.404	0.24987
250	scenarios.txt	FALSE	11	30	16635.3	0.419045	-3.11987	-4.61331	0.913012	1.28918	0.336526	34.6841	0.213508
251	scenarios.txt	FALSE	30	17	15885.8	0.693589	-2.33506	-5.45858	0.986424	5.72336	0.355218	14.0918	0.334256
252	scenarios.txt	FALSE	30	30	10240	0.391912	-5.96201	-5.86179	0.938249	3.77167	0.420624	30.9618	0.159222
253	scenarios.txt	FALSE	17	30	15027.9	0.573553	-5.41849	-5.2541	0.907452	1.66678	0.277858	28.2145	0.0547734
254	scenarios.txt	FALSE	30	9	13462.7	0.429793	-2.78296	-4.33124	0.940555	8.54133	0.469079	43.191	0.10199
255	scenarios.txt	FALSE	30	12	16334.8	0.871549	-4.09158	-5.23755	0.964457	4.53983	0.78552	35.3311	0.373845
256	scenarios.txt	FALSE	30	14	19647.4	0.393992	-3.78766	-5.71908	0.90675	9.93515	0.726786	9.61397	0.131369
257	scenarios.txt	FALSE	10	11	17314.7	0.846199	-5.90143	-5.63914	0.955333	4.74742	0.635103	45.0881	0.0686606
258	scenarios.txt	FALSE	7	30	17269.9	0.165037	-3.39034	-5.68737	0.923956	8.95898	0.190522	23.5811	0.197376
259	scenarios.txt	FALSE	27	30	14079	0.401527	-3.82735	-5.98048	0.975279	5.36836	0.207456	46.6916	0.073468
260	scenarios.txt	FALSE	30	30	18786.4	0.437355	-2.80725	-5.22956	0.966097	5.27087	0.204195	15.2609	0.341286
261	scenarios.txt	FALSE	11	30	16552	0.493056	-3.14603	-4.66598	0.951714	1.09362	0.110331	28.8806	0.130691
262	scenarios.txt	FALSE	30	30	14297.3	0.177534	-5.03823	-5.70876	0.911535	4.59788	0.164495	11.7681	0.0161224
263	scenarios.txt	FALSE	30	30	11377.8	0.253558	-2.04598	-5.98836	0.912063	3.06855	0.79663	10.4199	0.346445
264	scenarios.txt	FALSE	7	30	10787	0.276232	-2.05595	-5.12103	0.953036	2.91437	0.845478	41.6788	0.0889605
265	scenarios.txt	FALSE	30	30	14886.9	0.226702	-5.30665	-5.9347	0.979168	6.82743	0.248516	33.307	0.0468799
266	scenarios.txt	FALSE	30	30	13314	0.202747	-2.95268	-5.26064	0.977021	1.06507	0.835619	18.3545	0.193626
267	scenarios.txt	FALSE	30	19	10515.4	0.676178	-4.3545	-4.89265	0.968425	8.13631	0.392556	49.6903	0.304617
268	scenarios.txt	FALSE	30	17	11845	0.838604	-3.10163	-5.65934	0.984769	4.67412	0.481524	6.08365	0.16007
269	scenarios.txt	FALSE	24	30	14485.6	0.864962	-2.55069	-5.25751	0.920206	1.23658	0.868294	26.5053	0.0835385
270	scenarios.txt	FALSE	30	30	15454.2	0.443485	-4.90323	-5.68015	0.961535	2.02645	0.777118	30.4496	0.349892
271	scenarios.txt	FALSE	30	30	14770.4	0.892698	-2.49054	-4.88375	0.953996	4.57206	0.18867	39.7136	0.369398
272	scenarios.txt	FALSE	13	30	14701.5	0.178393	-2.04382	-4.46914	0.915611	5.60521	0.505762	34.3995	0.122701
273	scenarios.txt	FALSE	30	30	14202	0.161764	-4.53063	-5.58638	0.956955	5.14031	0.49022	22.5788	0.371379
274	scenarios.txt	FALSE	30	22	14084.7	0.621484	-3.42998	-5.32254	0.963351	3.28331	0.366221	32.2767	0.0565774
275	scenarios.txt	FALSE	13	30	18670.5	0.353215	-4.29131	-5.26717	0.905336	1.13325	0.470792	46.5122	0.153616
276	scenarios.txt	FALSE	30	17	15276.8	0.530682	-4.68451	-4.97817	0.96286	5.23104	0.573208	28.6893	0.301509
277	scenarios.txt	FALSE	30	30	10400.3	0.332077	-3.07783	-4.28715	0.970019	7.73178	0.344517	35.1917	0.389346
278	scenarios.txt	FALSE	30	30	16803.7	0.196515	-3.22912	-5.33138	0.975426	3.05384	0.840394	5.07056	0.172033
279	scenarios.txt	FALSE	30	13	19998.3	0.633258	-5.49765	-4.32717	0.944834	9.93741	0.178662	49.7375	0.38042
280	scenarios.txt	FALSE	30	30	14994.4	0.54865	-2.83531	-4.50634	0.900797	3.22372	0.530175	22.0875	0.372613
281	scenarios.txt	FALSE	17	16	13325.3	0.569678	-3.26138	-4.49973	0.96169	3.93792	0.681458	30.2702	0.0324021
282	scenarios.txt	FALSE	30	11	17785.8	0.744663	-5.25412	-4.71997	0.948334	6.58763	0.391966	19.5722	0.287994
283	scenarios.txt	FALSE	4	15	18857	0.809473	-2.72025	-5.02867	0.959378	5.89602	0.50863	27.1396	0.00373939
284	scenarios.txt	FALSE	30	30	12465.6	0.203933	-5.78933	-5.84511	0.929655	5.73767	0.343816	14.6852	0.371122
285	scenarios.txt	FALSE	30	14	16035.2	0.83648	-5.68008	-5.06316	0.919867	4.13082	0.701424	22.3349	0.330203
286	scenarios.txt	FALSE	30	12	18895.7	0.381281	-3.37908	-5.11371	0.947581	7.3002	0.698232	34.4991	0.266613
287	scenarios.txt	FALSE	30	11	17730.8	0.84413	-5.02433	-5.22266	0.946357	4.18789	0.683245	17.8906	0.365173
288	scenarios.txt	FALSE	30	9	15895.1	0.710671	-3.49922	-5.32777	0.949595	8.51753	0.642191	24.1144	0.121203
289	scenarios.txt	FALSE	30	30	17662.3	0.238955	-4.46898	-4.63652	0.986047	6.74879	0.168257	8.07298	0.216482
290	scenarios.txt	FALSE	30	30	10243.3	0.149861	-4.48815	-4.64169	0.918536	4.39065	0.23081	27.8192	0.0229258
291	scenarios.txt	FALSE	6	30	13852.2	0.122657	-2.22047	-4.64647	0.906633	5.48325	0.316559	41.9593	0.0308274
292	scenarios.txt	FALSE	30	30	14908.3	0.432502	-3.68584	-4.97044	0.928741	1.93238	0.595761	30.0899	0.294172
293	scenarios.txt	FALSE	10	30	14699.1	0.698937	-4.78641	-4.55487	0.927324	8.11235	0.129734	42.0016	0.363305
294	scenarios.txt	FALSE	20	26	14824.8	0.382354	-4.32711	-5.20918	0.950511	7.86608	0.88272	43.5572	0.293934
295	scenarios.txt	FALSE	3	30	19492.7	0.539477	-2.31945	-5.81108	0.940738	5.91161	0.5781	35.6268	0.284358
296	scenarios.txt	FALSE	30	18	13900.1	0.330464	-4.86078	-5.0873	0.966707	8.23474	0.512553	31.7957	0.235064
297	scenarios.txt	FALSE	3	30	19948.3	0.216403	-2.02586	-4.61607	0.984058	8.29715	0.826483	39.8003	0.0146884
298	scenarios.txt	FALSE	30	30	13552.7	0.206795	-5.051	-4.72516	0.953856	1.62326	0.429074	14.0369	0.358745
299	scenarios.txt	FALSE	30	11	18662.4	0.589783	-4.36819	-4.44044	0.900594	8.17794	0.706017	15.1127	0.223214
300	scenarios.txt	FALSE	30	30	15205	0.116445	-2.12332	-5.55606	0.964283	2.95687	0.498034	5.2198	0.381305
301	scenarios.txt	FALSE	30	30	12218.4	0.870775	-3.08969	-4.14574	0.970568	1.01541	0.80687	3.00975	0.0300941
302	scenarios.txt	FALSE	30	30	10739.1	0.360848	-5.717	-4.54411	0.90136	5.40892	0.177549	26.6496	0.0313499
303	scenarios.txt	FALSE	30	28	19714.6	0.301203	-3.22781	-5.73185	0.980547	6.99383	0.823159	28.3747	0.237125
304	scenarios.txt	FALSE	30	30	19263.5	0.328373	-3.74349	-4.62154	0.953137	6.33694	0.410507	5.71564	0.387013
305	scenarios.txt	FALSE	30	22	19111.9	0.237477	-2.74263	-4.42614	0.956373	8.94334	0.381003	20.5767	0.036739
306	scenarios.txt	FALSE	25	30	16178.7	0.614273	-2.50262	-4.06357	0.989128	3.48062	0.775571	33.9778	0.102168
307	scenarios.txt	FALSE	30	30	14939.6	0.733336	-3.36801	-4.15835	0.929841	1.93963	0.494422	30.5005	0.31498
308	scenarios.txt	FALSE	30	30	12891.5	0.317742	-2.89773	-5.72117	0.932936	8.15274	0.158403	2.09011	0.107565
309	scenarios.txt	FALSE	30	17	11183.3	0.59451	-2.61422	-4.99765	0.939619	6.52794	0.887214	27.2985	0.322242
310	scenarios.txt	FALSE	30	30	11953.2	0.706083	-4.66523	-5.87836	0.954393	5.08196	0.172784	5.08214	0.0384387
311	scenarios.txt	FALSE	8	30	17682.2	0.469598	-3.73483	-5.85895	0.977368	4.98225	0.686642	43.8224	0.0731148
312	scenarios.txt	FALSE	14	12	19522.6	0.459553	-2.42011	-4.45848	0.95006	9.95804	0.803652	36.9084	0.0578699
313	scenarios.txt	FALSE	30	30	13055.6	0.175416	-2.53734	-5.34271	0.908818	8.03114	0.639158	19.3074	0.100772
314	scenarios.txt	FALSE	30	23	17901.2	0.683779	-5.87129	-5.64459	0.903021	2.71044	0.692318	18.4685	0.309292
315	scenarios.txt	FALSE	30	11	15632.2	0.880923	-3.99761	-4.38407	0.931464	7.48326	0.348854	27.652	0.2161
316	scenarios.txt	FALSE	6	30	18250.5	0.515723	-5.8043	-5.07559	0.923073	2.46589	0.356646	33.3636	0.33706
317	scenarios.txt	FALSE	30	9	12766.6	0.680818	-5.03011	-4.39748	0.954207	9.21215	0.762535	8.7614	0.398716
318	scenarios.txt	FALSE	30	30	15837.2	0.143746	-4.02877	-4.96126	0.919682	1.76994	0.285578	8.56312	0.385751
319	scenarios.txt	FALSE	17	30	10934.4	0.415785	-5.48346	-4.79187	0.954957	1.95152	0.636017	46.2647	0.117495
320	scenarios.txt	FALSE	30	14	12485.1	0.638705	-4.46484	-4.23799	0.947355	6.27682	0.506706	21.9868	0.229804
321	scenarios.txt	FALSE	5	30	16128.9	0.717026	-2.24481	-4.88008	0.907977	1.95774	0.341357	20.8201	0.0926019
322	scenarios.txt	FALSE	30	17	15307.3	0.59721	-3.89445	-5.02378	0.986501	9.01832	0.187174	45.206	0.281989
323	scenarios.txt	FALSE	30	30	14540.6	0.540103	-2.17915	-5.94453	0.927544	3.38488	0.85066	4.097	0.330563
324	scenarios.txt	FALSE	30	18	12495.9	0.33166	-3.9251	-4.92735	0.987753	7.73736	0.596558	14.3276	0.231013
325	scenarios.txt	FALSE	30	30	18974.7	0.163704	-5.04041	-5.66485	0.947892	7.83567	0.103861	9.15058	0.331371
326	scenarios.txt	FALSE	30	30	12416.6	0.215871	-5.95838	-5.76752	0.919595	3.87566	0.105564	41.6146	0.0637737
327	scenarios.txt	FALSE	30	17	18584.6	0.799477	-4.83891	-4.63556	0.932709	5.80137	0.354934	21.713	0.212093
328	scenarios.txt	FALSE	10	8	12730	0.661397	-5.65983	-5.9314	0.966429	9.59455	0.798479	47.2628	0.250427
329	scenarios.txt	FALSE	30	28	11799.8	0.56538	-4.76008	-4.35073	0.916258	4.0687	0.322811	4.6427	0.158817
330	scenarios.txt	FALSE	23	30	18969.8	0.596414	-4.65706	-5.966	0.902276	5.95234	0.131259	33.0073	0.191305
331	scenarios.txt	FALSE	5	17	16871.1	0.201722	-4.62174	-4.08841	0.931168	9.75906	0.787025	39.2917	0.282104
332	scenarios.txt	FALSE	30	30	16671.2	0.316608	-5.9327	-4.95032	0.950659	5.20403	0.247366	9.64162	0.302166
333	scenarios.txt	FALSE	30	30	11785.7	0.263291	-3.18367	-4.28378	0.914152	2.39761	0.400438	39.4314	0.350264
334	scenarios.txt	FALSE	17	30	18334.8	0.668319	-5.08341	-4.19041	0.917449	1.85533	0.779375	48.2316	0.262186
335	scenarios.txt	FALSE	30	30	10382.3	0.32183	-5.16976	-4.99498	0.919509	1.55423	0.137898	30.0271	0.0289837
336	scenarios.txt	FALSE	30	18	10168.6	0.678004	-3.01008	-5.53589	0.957801	9.57587	0.217925	15.3568	0.376979
337	scenarios.txt	FALSE	30	30	14753	0.537075	-5.59332	-4.4521	0.945341	3.78459	0.42352	7.50706	0.385319
338	scenarios.txt	FALSE	26	13	17730	0.684406	-4.7777	-4.03737	0.948749	3.49709	0.72811	32.4008	0.0130175
339	scenarios.txt	FALSE	30	24	19036.2	0.748314	-2.64313	-5.03259	0.96179	8.16786	0.139659	13.0544	0.149763
340	scenarios.txt	FALSE	30	30	12501.4	0.389188	-2.43012	-5.94898	0.912589	5.24628	0.2048	11.6271	0.131112
341	scenarios.txt	FALSE	30	21	13861.7	0.884511	-5.15867	-4.89006	0.920827	6.76369	0.161397	8.22284	0.093422
342	scenarios.txt	FALSE	30	30	17024.7	0.313042	-2.31259	-4.66335	0.922466	9.20605	0.375994	25.2356	0.382103
343	scenarios.txt	FALSE	30	30	14210.6	0.205436	-4.4522	-5.94785	0.923744	5.70779	0.301032	47.5204	0.329408
344	scenarios.txt	FALSE	19	26	16014.2	0.463746	-3.63582	-4.58039	0.905267	6.30453	0.23941	16.1121	0.0119922
345	scenarios.txt	FALSE	30	14	17095.2	0.832827	-3.05512	-5.16111	0.97339	8.27467	0.4063	32.6201	0.148617
346	scenarios.txt	FALSE	30	18	10278.4	0.495958	-3.90274	-5.12355	0.914251	7.56497	0.68036	2.92346	0.0982805
347	scenarios.txt	FALSE	27	30	18704.9	0.51679	-5.60578	-4.93795	0.943744	2.81037	0.259349	35.1306	0.251929
348	scenarios.txt	FALSE	30	28	10395.8	0.15286	-5.14759	-4.57537	0.967893	7.41921	0.765938	10.5752	0.260888
349	scenarios.txt	FALSE	6	30	19081.9	0.134205	-2.1047	-4.131	0.912679	1.42037	0.852032	48.9598	0.357129
350	scenarios.txt	FALSE	18	30	12798.5	0.475148	-5.50072	-5.29001	0.960406	8.2047	0.179925	41.5318	0.292847
351	scenarios.txt	FALSE	13	12	17564.4	0.485316	-4.60345	-5.59208	0.982731	6.31115	0.801727	45.2485	0.062757
352	scenarios.txt	FALSE	30	14	18474.9	0.790242	-2.27571	-4.80897	0.92939	6.09006	0.455183	15.4666	0.114391
353	scenarios.txt	FALSE	30	14	12201.3	0.618739	-5.52212	-5.38659	0.95555	6.01955	0.51896	15.9712	0.207827
354	scenarios.txt	FALSE	30	7	13458.8	0.797698	-2.76271	-4.13897	0.984788	4.92144	0.799801	35.8384	0.261402
355	scenarios.txt	FALSE	9	30	15863.7	0.105407	-2.86687	-5.36515	0.964754	5.0677	0.712636	36.0686	0.356019
356	scenarios.txt	FALSE	30	10	12164.4	0.753238	-3.97217	-5.27735	0.911867	7.5764	0.852876	11.0009	0.112668
357	scenarios.txt	FALSE	30	9	17213.2	0.72456	-2.23431	-4.51116	0.931109	8.78169	0.635396	21.0488	0.124825
358	scenarios.txt	FALSE	4	30	15777.2	0.354283	-4.13197	-4.62838	0.944174	1.41162	0.269306	39.6698	0.161807
359	scenarios.txt	FALSE	30	30	17233.4	0.152508	-4.61128	-5.36704	0.927021	2.23022	0.499126	11.4993	0.0917235
360	scenarios.txt	FALSE	30	26	15536	0.616157	-4.34349	-5.07248	0.959609	7.16145	0.399666	3.21629	0.0598487
361	scenarios.txt	FALSE	23	30	16028.5	0.148646	-3.15009	-4.51304	0.951185	3.28738	0.614812	29.0275	0.139072
362	scenarios.txt	FALSE	17	16	16902.2	0.268998	-5.54416	-4.82462	0.910779	7.65247	0.496124	28.0698	0.0453098
363	scenarios.txt	FALSE	30	24	13125.6	0.599721	-5.4717	-4.40262	0.951548	8.69273	0.200388	4.53129	0.00023111
364	scenarios.txt	FALSE	29	30	14118.7	0.464897	-5.88414	-4.26672	0.976665	1.81819	0.324185	33.8628	0.088575
365	scenarios.txt	FALSE	30	17	11976.6	0.811116	-2.19034	-4.45501	0.96065	8.5117	0.118491	40.8573	0.205714
366	scenarios.txt	FALSE	30	30	17995.7	0.493669	-3.81326	-5.11566	0.97557	4.48413	0.182097	14.3545	0.317864
367	scenarios.txt	FALSE	26	30	15238.6	0.816501	-3.84956	-5.58102	0.909684	2.88678	0.230081	46.4077	0.08122
368	scenarios.txt	FALSE	30	12	14173.9	0.807044	-4.18398	-5.48375	0.918445	8.57897	0.858312	5.51238	0.251327
369	scenarios.txt	FALSE	9	30	16768.5	0.357175	-2.2962	-4.78801	0.96651	1.05999	0.446955	31.8386	0.00633142
370	scenarios.txt	FALSE	30	30	18091.2	0.38048	-3.98145	-4.01012	0.963141	4.40658	0.525633	32.8194	0.0665195
371	scenarios.txt	FALSE	30	30	15657.5	0.193477	-2.67412	-5.92475	0.916414	8.74863	0.844745	17.8065	0.316978
372	scenarios.txt	FALSE	26	30	16747.2	0.394911	-3.06589	-4.36773	0.902057	9.28747	0.156305	49.6346	0.261796
373	scenarios.txt	FALSE	17	8	14673	0.762063	-4.79337	-5.1092	0.912047	9.69934	0.821175	38.34	0.0809945
374	scenarios.txt	FALSE	30	30	18294.9	0.566947	-2.0292	-5.8774	0.926494	3.10095	0.784162	4.1129	0.24738
375	scenarios.txt	FALSE	30	20	12901.7	0.403839	-4.90428	-4.88963	0.914019	4.92979	0.56665	17.6819	0.134673
376	scenarios.txt	FALSE	30	11	19890.8	0.518683	-4.00739	-5.12717	0.966846	9.51627	0.435859	37.3158	0.282408
377	scenarios.txt	FALSE	30	17	10341.5	0.747527	-4.54882	-5.27328	0.944054	5.8751	0.643812	18.8332	0.257931
378	scenarios.txt	FALSE	30	10	10699.4	0.702511	-4.80779	-4.65845	0.974361	8.79787	0.785887	21.5695	0.069725
379	scenarios.txt	FALSE	12	23	12697	0.52319	-3.36468	-4.89552	0.962948	8.35016	0.337958	48.4338	0.0444308
380	scenarios.txt	FALSE	30	26	16847.4	0.863782	-2.96025	-5.32098	0.983285	3.62149	0.135532	19.5567	0.0400518
381	scenarios.txt	FALSE	5	13	17086.2	0.776721	-2.13471	-4.5244	0.937552	7.21526	0.83036	21.3919	0.376387
382	scenarios.txt	FALSE	30	27	17570.9	0.585836	-3.76415	-4.83869	0.928613	5.91974	0.183587	25.0575	0.106383
383	scenarios.txt	FALSE	7	30	14689.7	0.647113	-3.46814	-5.92338	0.928874	4.35035	0.370157	46.4747	0.200492
384	scenarios.txt	FALSE	30	10	14025.7	0.63077	-3.95582	-5.93686	0.943363	7.19385	0.811218	19.1886	0.247161
385	scenarios.txt	FALSE	30	30	12453	0.569073	-2.40568	-5.17148	0.935688	2.59573	0.68491	45.7038	0.282895
386	scenarios.txt	FALSE	30	7	11315.4	0.682959	-2.56238	-4.87407	0.970377	9.89501	0.626061	40.378	0.273051
387	scenarios.txt	FALSE	30	30	15091.3	0.187434	-4.29724	-5.13931	0.952942	3.0705	0.686304	23.3443	0.256256
388	scenarios.txt	FALSE	30	30	13208.3	0.762709	-2.77371	-5.99153	0.914472	3.12939	0.558548	34.8818	0.150314
389	scenarios.txt	FALSE	5	30	17599.7	0.503929	-2.37837	-5.88146	0.935206	5.76332	0.132548	32.3086	0.0948646
390	scenarios.txt	FALSE	30	30	15587	0.854105	-5.90437	-5.80094	0.92329	1.35375	0.394053	21.4457	0.0353898
391	scenarios.txt	FALSE	22	30	18057.1	0.213626	-4.71656	-5.49563	0.943018	4.25121	0.858653	32.0678	0.312767
392	scenarios.txt	FALSE	30	18	19012.1	0.483861	-5.71373	-4.75882	0.941282	4.0165	0.645082	18.1732	0.163287
393	scenarios.txt	FALSE	30	16	13522.2	0.891658	-5.62734	-5.00531	0.949377	2.99807	0.894592	25.1493	0.138755
394	scenarios.txt	FALSE	8	30	19461.4	0.413317	-3.40499	-4.77505	0.906359	1.33755	0.438705	24.7346	0.0304761
395	scenarios.txt	FALSE	13	30	12681	0.498817	-5.36633	-4.67874	0.969077	2.37136	0.539726	37.2775	0.295151
396	scenarios.txt	FALSE	30	30	11894.9	0.392911	-3.4879	-4.49142	0.922595	4.15256	0.320739	24.9562	0.36876
397	scenarios.txt	FALSE	30	16	10815.9	0.440095	-2.06505	-5.37146	0.97618	8.70454	0.684614	48.0501	0.274636
398	scenarios.txt	FALSE	30	14	16934.5	0.896865	-3.24275	-4.93207	0.969603	6.86896	0.151954	31.7398	0.353043
399	scenarios.txt	FALSE	30	30	18200.5	0.397962	-2.57144	-4.08726	0.952466	7.58337	0.317565	2.33224	0.0749066
400	scenarios.txt	FALSE	30	11	18989.5	0.766675	-3.99145	-4.85504	0.971908	4.63723	0.534473	14.9167	0.211653
401	scenarios.txt	FALSE	5	30	11148.5	0.632372	-4.0716	-4.79683	0.901162	1.59189	0.888553	36.1699	0.117181
402	scenarios.txt	FALSE	30	30	10520.3	0.431958	-5.54889	-4.00754	0.910497	3.04013	0.417483	40.4183	0.348642
403	scenarios.txt	FALSE	30	20	13476.3	0.273168	-5.35672	-5.22622	0.930751	8.56809	0.533269	42.9923	0.29541
404	scenarios.txt	FALSE	30	30	15483.7	0.406469	-5.94116	-5.29872	0.912706	9.77746	0.166051	2.98531	0.386583
405	scenarios.txt	FALSE	30	22	17327.8	0.445642	-3.31239	-4.25849	0.971125	3.81685	0.549111	10.6299	0.147018
406	scenarios.txt	FALSE	30	15	14859.2	0.64828	-3.86205	-5.88821	0.981755	3.98228	0.740177	30.4005	0.276182
407	scenarios.txt	FALSE	10	30	15796.8	0.44986	-5.37153	-4.13613	0.913063	4.51427	0.628262	36.9856	0.322487
408	scenarios.txt	FALSE	30	30	19626.9	0.41058	-2.3618	-5.95211	0.958645	6.46954	0.14383	11.9486	0.288741
409	scenarios.txt	FALSE	30	14	10868.6	0.862018	-2.54506	-4.91313	0.945908	9.84533	0.202834	48.4668	0.311059
410	scenarios.txt	FALSE	30	12	19345.1	0.71881	-5.57581	-4.83158	0.904103	5.84243	0.618568	23.5383	0.148283
