Date	Time	IndoorsTemperature	IndoorsRH	IndoorsCo2	OutdoorsTemperature	OutdoorsIrradiation	OutdoorsWindSpeed	GrowthLightIntensity	ScreenEffect1	ScreenEffect2	ScreenNetEffect1	ScreenNetEffect2	VentEffect1	VentEffect2
1/8/2019	17:21:56	22.4165191650391	68.1347427368164	418.951721191406	18.8741188049316	56.6186714172363	4.64719533920288	0	0	0	0	0	2.75999999046326	11.3999996185303
1/8/2019	17:51:56	23.7533664703369	68.0385894775391	411.627380371094	19.3431816101074	130.749877929688	4.79166507720947	0	0	0	0	0	6.84000015258789	13.6800003051758
1/8/2019	18:21:56	24.4602584838867	66.8449554443359	401.373291015625	18.9679317474365	124.571723937988	3.98444366455078	0	0	0	0	0	0	10.0200004577637
1/8/2019	18:51:56	24.9455966949463	66.0528259277344	411.627380371094	18.8741188049316	116.233016967773	4.62569713592529	0	0	0	0	0	0	8.22000026702881
1/8/2019	19:21:56	23.7811031341553	66.0317153930664	418.951721191406	18.3112449645996	79.9534530639648	4.40627670288086	0	0	0	0	0	0	9.30000019073486
1/8/2019	19:51:56	22.784782409668	68.0939636230469	426.276031494141	18.0298080444336	33.1890869140625	0.585859596729279	0	0	0	0	0	0	9.65999984741211
1/8/2019	20:21:56	22.0737342834473	70.1208801269531	432.135498046875	17.5607471466064	27.5221996307373	0.000151133383042179	0	0	0	0	0	0	10.0200004577637
1/8/2019	20:51:56	20.9963321685791	72.8018264770508	429.205749511719	16.9978733062744	9.04808139801025	6.67277477717221e-09	0	0	0	0	0	0	10.0200004577637
1/8/2019	21:21:56	20.3076667785645	74.8750839233398	446.7841796875	16.4349994659424	0.194266006350517	2.94613590251167e-13	0	1	1	0.65	0.2	0	10.0200004577637
1/8/2019	21:51:56	20.9126644134521	73.8054046630859	448.2490234375	16.2473754882812	1.20484401122667e-05	2.99999879327262e-17	0	1	1	0.65	0.2	0	10.0200004577637
1/8/2019	22:21:56	20.3884735107422	74.8162841796875	445.319305419922	16.1535625457764	3.7869524183165e-10	0	0	1	1	0.65	0.2	0	10.0200004577637
1/8/2019	22:51:56	20.1635150909424	75.5690536499023	461.432830810547	16.0597496032715	1.68133956328928e-14	0	0	1	1	0.65	0.2	0	10.0200004577637
1/8/2019	23:21:56	20.5886650085449	74.7356719970703	465.827423095703	0	1.83426427330907e-16	0	0	1	1	0.65	0.2	0	10.0200004577637
1/8/2019	23:51:56	20.6648063659668	73.4404067993164	454.108489990234	16.0597496032715	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	0:21:56	20.7342624664307	74.0151062011719	458.503112792969	16.1535625457764	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	0:51:56	20.7341480255127	73.8898849487305	473.151763916016	16.0597496032715	0	0.122471354901791	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	1:21:56	20.6022891998291	73.801872253418	446.7841796875	15.4958715438843	0	0.122070968151093	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	1:51:56	20.567403793335	72.5061874389648	458.503112792969	15.2168703079224	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	2:21:56	20.6439323425293	71.7223815917969	464.362548828125	14.9378681182861	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	2:51:56	20.3213577270508	70.9026641845703	464.362548828125	14.286865234375	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	3:21:56	20.5060501098633	68.9393997192383	477.546356201172	13.9148626327515	0	0	0	1	1	0.65	0.2	0	10.0200004577637
2/8/2019	3:51:56	20.6793689727783	66.5503845214844	481.940948486328	13.4498596191406	0	0	0	1	1	0.65	0.2	0	9.11999988555908
2/8/2019	4:21:56	20.6635360717773	65.4474182128906	476.081481933594	13.263858795166	0	0	0	1	1	0.65	0.2	0	6.78000020980835
2/8/2019	4:51:56	20.5806465148926	65.1334533691406	490.730133056641	13.1708583831787	0	0	0	1	1	0.65	0.2	0	6.48000001907349
2/8/2019	5:21:56	20.5032501220703	64.8859786987305	483.405792236328	12.8918571472168	0	0	0	1	1	0.65	0.2	0	5.51999998092651
2/8/2019	5:51:56	20.8325653076172	62.6844482421875	495.124725341797	12.7988567352295	0.0241580195724964	0	0	1	1	0.65	0.2	0	1.37999999523163
2/8/2019	6:21:56	19.8564720153809	65.8699264526367	496.589599609375	13.5428600311279	21.517183303833	0	0	0	0	0	0	0	5.94000005722046
2/8/2019	6:51:56	20.2472400665283	67.9695053100586	473.151763916016	15.1238698959351	53.605354309082	0	0	0	0	0	0	0	10.0200004577637
