Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain	AvgPar30
16/11/2015	15.95	22.19	28.72	0.405817472	1.58	9.04	9.1695
17/11/2015	16.66	21.87	29.03	0.5377893	0.97	2.76	9.13466666666667
18/11/2015	17.82	22.11	28.69	0.505310644	0.64	3.29	9.12766666666667
19/11/2015	16.38	22.11	28.73	0.357215963	0.92	13.03	9.08533333333333
20/11/2015	12	22.89	27.88	0.289773234	1.19	20.48	8.95316666666667
21/11/2015	13.32	22.22	27.17	0.283391369	1.26	6.95	8.83
22/11/2015	16.34	21.76	27.98	0.423436782	1.28	1.48	8.79133333333333
23/11/2015	18.6	21.4	27.89	0.419722211	1.45	1.67	8.80816666666667
24/11/2015	18.58	20.81	27.71	0.530773638	1.57	0.04	8.8105
25/11/2015	19.67	20.23	27.92	0.529046296	1.56	0.15	8.81016666666667
26/11/2015	19.77	20.02	28	0.48961485	1.61	0.94	8.78566666666667
27/11/2015	13.08	20.7	28.26	0.513555785	1.51	0.57	8.67033333333333
28/11/2015	20.45	21.15	28.27	0.588631602	1.72	0.47	8.65833333333333
29/11/2015	19.83	19.06	26.91	0.705549088	1.83	0.11	8.701
30/11/2015	21.3	18.08	28.4	0.683505591	1.47	0.12	8.73216666666667
01/12/2015	19	19.11	28.62	0.761159532	1.18	0.21	8.71516666666667
02/12/2015	15.44	19.77	29.19	0.589697742	1.02	0.8	8.63916666666667
03/12/2015	18.32	21.08	30.25	0.664141627	1.12	1.28	8.60383333333333
04/12/2015	16.49	22.18	29.26	0.555941706	1.78	4.22	8.5435
05/12/2015	6.42	22.49	26.84	0.377782784	1.93	2.36	8.313
06/12/2015	18.16	22.38	29.05	0.696885231	1.98	0.5	8.316
07/12/2015	17.6	21.62	28.75	0.656903388	1.68	0.89	8.3225
08/12/2015	15.57	20.62	28.76	0.600077243	1.57	2.58	8.26483333333333
09/12/2015	20.02	20.44	29.11	0.686823934	1.48	0.74	8.3535
10/12/2015	16.76	21.03	29.76	0.788675931	1.43	0.35	8.37066666666667
11/12/2015	13.56	20.81	29.91	0.771469779	1.54	0.31	8.3525
12/12/2015	14.73	22.35	30.79	0.872038968	1.62	0.06	8.31
13/12/2015	14.91	22.26	30.8	0.881408076	1.29	0.31	8.30033333333333
14/12/2015	18.59	21.75	31.11	1.019008917	0.9	3.13	8.3635
15/12/2015	18.63	20.17	30.42	0.784792378	0.8	6.14	8.39916666666667
16/12/2015	19.53	21.2	30.72	0.817342437	0.83	1.13	8.45883333333333
17/12/2015	18.97	21.43	30.32	0.961584386	1.03	0.01	8.49733333333333
18/12/2015	16.15	21.24	30.28	0.879293334	1.46	1.68	8.4695
19/12/2015	14.47	22.69	29.18	0.582889959	2.38	6.35	8.43766666666667
20/12/2015	16.5	22.41	29.41	0.745917745	2.56	1.02	8.51266666666667
21/12/2015	17.09	22.07	29.59	0.879509587	2.13	0.24	8.5755
22/12/2015	14.72	21.53	29.87	0.766756153	1.96	1.09	8.5485
23/12/2015	16.79	21.95	30.83	0.896247227	1.71	0.56	8.51833333333333
24/12/2015	14.98	22.13	30.8	0.873867091	2.08	0.7	8.45833333333333
25/12/2015	16.07	21.5	30.32	0.986616655	2.52	0.32	8.39833333333333
26/12/2015	16.56	21.87	29.88	0.979722116	2.54	0.28	8.34483333333333
27/12/2015	16.39	20.98	29.9	1.005284506	1.97	0.19	8.4
28/12/2015	19.35	21.18	31.05	1.052431995	1.6	0.32	8.38166666666667
29/12/2015	17.14	21.49	31.23	1.071443389	1.76	0.16	8.33683333333333
30/12/2015	17.76	22.26	31.03	0.987864002	2.12	0.97	8.27783333333333
31/12/2015	11.77	21.83	29.76	0.83088911	2.45	1.77	8.15733333333333
01/01/2016	17.81	20.87	30.48	1.128966193	2.25	0.03	8.19683333333333
02/01/2016	18.18	21.08	30.62	1.170520974	2.01	0.02	8.1945
03/01/2016	16.64	20.44	30.63	1.038519051	1.8	1.4	8.197
04/01/2016	14.42	21.3	31.01	1.087748426	1.75	0.3	8.33033333333333
05/01/2016	17.71	20.98	31.38	1.288756288	1.78	0.52	8.32283333333333
06/01/2016	15.6	20.91	30.5	1.054819598	1.74	0.47	8.2895
07/01/2016	18.36	20.31	31.31	1.315609241	1.35	0	8.336
08/01/2016	18.63	20.02	32.17	1.410019979	1.17	0	8.31283333333333
09/01/2016	19.67	19.32	32.25	1.442405378	1	0	8.36133333333333
10/01/2016	19.12	20.02	31.81	1.46665352	1.22	0	8.454
11/01/2016	16.74	19.49	29.95	1.235075685	1.51	0.05	8.4875
12/01/2016	17.94	20.27	30.95	1.362765838	1.62	0.09	8.538
13/01/2016	17.95	20.44	30.92	1.292104589	1.71	0.13	8.52733333333333
14/01/2016	18.59	20.33	31.72	1.358710914	1.37	0	8.52666666666667
15/01/2016	21.34	19.99	32.09	1.563076082	1.21	0	8.55683333333333
16/01/2016	19.38	19	32.54	1.604706714	1.13	0.02	8.56366666666667
17/01/2016	20.74	20.54	33.31	1.56874183	1.23	0.03	8.64016666666667
18/01/2016	12.67	21.45	31.5	1.437427106	2.24	0.08	8.61016666666667
19/01/2016	10.79	20.02	29.14	1.126795274	2.75	0.76	8.515
20/01/2016	18.07	18.74	29.99	1.195985953	2.12	0.73	8.53133333333333
21/01/2016	20.77	19.2	31.67	1.543627473	1.55	0.05	8.63216666666667
22/01/2016	18.33	20.27	32.24	1.547485235	1.45	0.04	8.65783333333333
23/01/2016	17.06	20.03	31.26	1.43209124	2.43	0.16	8.6925
24/01/2016	20.98	17.08	29.66	1.663888906	2.51	0.09	8.77433333333333
25/01/2016	18.28	17.66	29.95	1.492823262	1.99	0.08	8.803
26/01/2016	18.81	18.97	32	1.50528965	1.81	0.02	8.84333333333333
27/01/2016	19.46	19.58	32.87	1.636249106	1.39	0.01	8.84516666666667
28/01/2016	20.73	19.65	32.57	1.697155127	1.39	0.04	8.905
29/01/2016	13.01	20.94	32.66	1.62839089	1.96	0.29	8.82583333333333
30/01/2016	16.8	20.77	31.66	1.454715708	2.07	0.27	8.90966666666667
31/01/2016	18.17	20.46	32.04	1.57627743	1.77	0.33	8.91566666666667
01/02/2016	19.55	20.56	32.2	1.749062863	1.73	0.18	8.9385
02/02/2016	21.35	19.06	32.72	1.933077523	1.33	0.05	9.017
03/02/2016	21.28	19.01	33.29	2.045405444	1.26	0	9.13133333333333
04/02/2016	21.92	19.55	32.72	1.841591378	1.61	0.04	9.2015
05/02/2016	18.94	20.96	31.78	1.731954863	2.57	0.08	9.25716666666667
06/02/2016	21.3	19.33	31.62	1.894331707	2.22	0.12	9.30616666666667
07/02/2016	18.59	18.16	31.67	1.798568363	2.7	0.33	9.3055
08/02/2016	16.93	18.51	30.31	1.309560202	2.9	0.83	9.25983333333333
09/02/2016	18.66	19.02	30.43	1.651699309	3.04	0.08	9.25216666666667
10/02/2016	17.88	19.02	29.51	1.698616893	3.33	0.47	9.27116666666667
11/02/2016	19.27	18.62	30.08	1.486541195	3.31	0.55	9.29333333333333
12/02/2016	19.21	19.09	30.56	1.299095921	2.67	1.72	9.31433333333333
13/02/2016	16.91	20.95	32.31	1.494167983	2.82	0.5	9.28633333333333
14/02/2016	20.22	20.5	31.74	1.608717258	2.72	0.36	9.26766666666667
15/02/2016	19.14	20.64	31.74	1.493140422	2.15	1.34	9.26366666666667
16/02/2016	21.91	19.52	33.22	1.922972764	1.82	0.01	9.28316666666667
17/02/2016	18.45	20.39	33.47	1.890231472	2.43	0.07	9.3795
18/02/2016	17.845	21.72	32.56	1.791277759	3.04	0.16	9.49708333333333
19/02/2016	17.24	21.74	33.11	1.79894581	3.13	0.1	9.48325
20/02/2016	13.97	21.57	33.28	1.832996774	3.03	0.13	9.36991666666667
21/02/2016	20.79	21.33	32.76	1.732236037	2.73	0.2	9.41091666666667
22/02/2016	19.14	21.28	33.47	1.844329534	2.1	0.48	9.44558333333333
23/02/2016	21.59	21.55	34.7	2.22240484	1.58	0	9.45575
24/02/2016	21.69	21.88	35.35	2.508060745	1.36	0.06	9.51258333333333
25/02/2016	18.54	22.18	33.59	2.161519837	2.46	0.34	9.50808333333333
26/02/2016	21.87	19.95	32.97	1.988492029	2.75	0.74	9.54825
27/02/2016	18.7	21.1	31.79	1.467340656	2.92	1.76	9.51441666666667
28/02/2016	21.89	19.53	31.41	1.805313213	2.87	0.07	9.66241666666667
29/02/2016	20.25	19.18	32.85	2.116616671	2.24	0.1	9.71991666666667
01/03/2016	20.12	18.78	33.16	1.997115183	1.99	0.42	9.75241666666667
02/03/2016	14.98	20.79	34.07	2.335335188	2.19	0	9.67625
03/03/2016	20	21.34	33.89	2.238653646	2.31	0.06	9.65375
04/03/2016	17.97	22.15	33.07	1.991606175	2.28	0.38	9.59858333333333
05/03/2016	18.92	21.81	34.19	2.251117091	2.08	0.11	9.54858333333333
06/03/2016	16.84	21.33	33.66	1.902580496	1.82	2.82	9.51358333333333
07/03/2016	19.25	20.94	34.23	1.917682318	1.57	2.06	9.47941666666667
08/03/2016	16.35	21.75	33.29	1.738032983	1.65	0.94	9.44208333333333
09/03/2016	19.12	21.3	35.33	2.251964973	1.85	0.29	9.47858333333333
10/03/2016	15.43	22.74	35.58	2.046640478	2.29	0.36	9.42475
11/03/2016	17.95	22.82	35.41	2.157379735	2.49	0.04	9.42591666666667
12/03/2016	21.9	21.64	35.22	2.578811576	2.06	0.01	9.46975
13/03/2016	23.39	20.54	34.67	2.655951053	1.79	0.02	9.53941666666667
14/03/2016	23.77	20.06	34.82	2.620838832	1.76	0	9.65375
15/03/2016	22.18	20.92	34.98	2.593653673	2.15	0	9.68641666666667
16/03/2016	24.24	20.67	34.75	2.564735591	1.89	0.19	9.77141666666667
17/03/2016	25.94	19.8	34.94	2.774854717	1.59	0	9.83858333333333
18/03/2016	23.44	20.58	35.73	2.718920421	1.33	0	9.92175
19/03/2016	21.81	22.51	36.78	2.97396632	1.35	0	9.98783333333333
20/03/2016	18.36	23.02	36.8	2.781335339	1.7	0.03	10.0065
21/03/2016	21.83	21.6	34.82	2.109347163	2.31	3.64	10.1375
22/03/2016	20.05	21.73	33.5	1.838125447	2.98	1.28	10.1251666666667
23/03/2016	19.86	21.52	34	2.084543878	2.75	0.37	10.1371666666667
24/03/2016	21.3	21.63	34.81	2.363228717	2.23	0.01	10.1323333333333
25/03/2016	22.36	21.3	35.69	2.47787562	2.31	0.02	10.1435
26/03/2016	21.34	22.25	36.07	2.558120046	2.25	0	10.1901666666667
27/03/2016	22.65	21.18	35.65	2.38338092	2.16	0.02	10.2031666666667
28/03/2016	21.52	22.57	35.55	2.560736187	2.11	0	10.2501666666667
29/03/2016	22.02	21.66	35.59	2.785079324	1.94	0.02	10.2523333333333
30/03/2016	20.49	22.25	35.64	2.56356125	1.65	0.04	10.2563333333333
31/03/2016	23.28	23.08	36.25	2.737465696	1.37	0.37	10.309
01/04/2016	20.47	22.85	35.11	2.068864064	0.96	5.32	10.4005
02/04/2016	24.15	22.19	37.84	3.059799087	0.75	0.69	10.4696666666667
03/04/2016	19.95	24.13	35.82	2.405759204	2.04	0	10.5026666666667
04/04/2016	20.85	23.25	36	2.706733337	2.44	0	10.5348333333333
05/04/2016	20.74	23.04	35.62	2.693224304	2.62	0.02	10.5998333333333
06/04/2016	18.34	23.34	35.36	2.59593678	2.51	0.04	10.5846666666667
07/04/2016	19.78	23.34	35.76	2.770837657	2.53	0	10.6418333333333
08/04/2016	27.39	19.75	35.87	3.367900212	2.08	0	10.7796666666667
09/04/2016	20.72	22.25	35.41	2.708786697	2.84	0.16	10.8678333333333
10/04/2016	17.68	22.13	34.97	2.561387206	2.82	0.2	10.8633333333333
11/04/2016	20.46	22.93	35.8	2.729401072	2.43	0	10.8393333333333
12/04/2016	17.4	23.4	35.52	2.525883033	2.03	0	10.7395
13/04/2016	20.47	23.32	36.08	2.908738732	1.78	0	10.6845
14/04/2016	22.4	23.46	35.72	2.920750969	1.65	0	10.6881666666667
15/04/2016	24.08	22.97	36.12	3.068018057	1.72	0.02	10.6855
16/04/2016	23.68	22.59	36.08	2.934959691	1.75	0.02	10.6478333333333
17/04/2016	23.13	23.04	36.43	2.896386801	1.79	0.76	10.6426666666667
18/04/2016	20.63	23.49	36.19	2.825607821	1.91	0	10.623
19/04/2016	22.85	23.8	36.43	3.020916855	2.15	0	10.6978333333333
20/04/2016	17.84	24.16	34.72	2.478096154	2.01	0.09	10.6313333333333
21/04/2016	21.87	22.51	36.68	3.039068251	2.02	0.61	10.6616666666667
22/04/2016	23.79	24.08	37.41	3.198183477	1.85	0.19	10.7271666666667
23/04/2016	21.31	24.61	36.52	2.728147139	1.68	0.77	10.7273333333333
24/04/2016	21.48	25.05	34.84	2.151200598	1.5	1.32	10.7126666666667
25/04/2016	12.87	24.45	33.69	1.688563368	1.44	2.64	10.5715
26/04/2016	16.4	24.19	34.48	1.775903776	1.18	5.54	10.4673333333333
27/04/2016	16.86	24	32.59	1.328914133	0.61	7.3	10.3896666666667
28/04/2016	17.27	24.07	34.21	1.635528377	0.89	2.37	10.3105
29/04/2016	20.85	23.73	34.9	1.869083593	0.72	2.15	10.3165
30/04/2016	15.89	24.66	34.15	1.767215485	0.62	0.99	10.1933333333333
01/05/2016	18.88	24.85	34.5	1.780606343	0.66	2.52	10.1668333333333
02/05/2016	21.32	24.13	34.19	1.546737023	0.72	6.56	10.1196666666667
03/05/2016	22.04	23.65	37.17	2.568523724	0.84	1.84	10.1545
04/05/2016	19.79	24.91	32.27	1.445479773	0.53	1.19	10.1368333333333
05/05/2016	20.77	24.5	30.12	0.749670008	0.55	3.07	10.1373333333333
06/05/2016	15.61	24.04	35.68	2.160536339	1.08	1.63	10.0918333333333
07/05/2016	23.96	21.81	32.78	2.309267821	1.31	0.07	10.1615
08/05/2016	24.5	20.78	34.19	2.49754274	1.77	0.44	10.1133333333333
09/05/2016	22.71	22.24	34.71	2.383888296	1.43	0.35	10.1465
10/05/2016	25.79	21.44	36.13	2.934052659	1.48	0.02	10.2816666666667
11/05/2016	23.22	23.2	36.28	2.605199604	1.84	0.17	10.3276666666667
12/05/2016	22.01	23.25	35.4	2.274448762	2.18	0.89	10.4045
13/05/2016	19.8	23.37	35.09	2.268610546	2.33	0.67	10.3933333333333
14/05/2016	21.22	23.84	36.18	2.683845707	2.51	0.06	10.3736666666667
15/05/2016	16.01	24.28	34.68	1.963414619	2.2	2.73	10.2391666666667
16/05/2016	12.3	24.58	32.53	1.098395191	1.89	5.56	10.0495
17/05/2016	17.49	24.16	31.3	0.857558489	1.63	6.53	9.9555
18/05/2016	19.25	23.58	33.29	1.3224164	1.54	6.46	9.9325
19/05/2016	18.27	23.03	34.28	1.621400216	1.85	1.6	9.85616666666667
20/05/2016	20.71	24.15	34.56	1.93889082	1.88	0.34	9.904
21/05/2016	22.63	23.53	35.36	2.2413726	2.16	0.02	9.91666666666667
22/05/2016	23.06	22.86	35.4	2.189487021	1.95	1.31	9.9045
23/05/2016	22.06	23.38	35.66	2.193101615	1.56	0.12	9.917
24/05/2016	20.99	24.49	37.07	2.544518936	1.57	0	9.90883333333333
25/05/2016	22.55	25.49	35.76	2.141367987	1.82	4.96	10.0701666666667
26/05/2016	22.86	24.08	34.23	1.483459638	1.54	13.44	10.1778333333333
27/05/2016	19.36	23.94	34.07	1.405254218	1.22	22.7	10.2195
28/05/2016	18.26	23.47	33.61	1.334331483	0.8	7.15	10.236
29/05/2016	22.04	24.3	29.54	0.657840169	0.49	11.93	10.2558333333333
30/05/2016	18.32	23.73	29.46	0.580873003	0.61	14.2	10.2963333333333
31/05/2016	20.53	23.18	29.67	0.624525128	0.66	6.39	10.3238333333333
01/06/2016	14.2	23.2	30.19	0.729549415	0.72	11.8	10.2051666666667
02/06/2016	20.86	22.72	30.19	0.645156441	1.03	17.56	10.1855
03/06/2016	17.27	22.26	29.21	0.676222491	0.58	1.66	10.1435
04/06/2016	12.19	22.76	29.35	0.578836164	0.8	14.05	10.0005
05/06/2016	6.3	22.52	28.56	0.601353656	0.87	9.54	9.84533333333333
06/06/2016	22.23	21.19	30.67	0.915404542	0.7	16.01	9.8165
07/06/2016	22.45	22.35	31.65	0.967864561	0.68	8.91	9.78233333333333
08/06/2016	18.61	23.67	28.59	0.463715527	0.68	33.71	9.714
09/06/2016	21.83	23.18	28.34	0.388886266	0.79	4.81	9.648
10/06/2016	9.36	22.99	27.06	0.293004316	1.02	1.96	9.417
11/06/2016	10.93	22.91	27.23	0.264539664	1.38	11.68	9.23233333333333
12/06/2016	2.4	22.23	27.81	0.442036678	1.65	2.3	8.94233333333333
13/06/2016	25.22	21.23	29.41	0.663993775	1.35	2.99	9.009
14/06/2016	22.46	20.77	28.31	0.50620945	1.02	10.13	9.1165
15/06/2016	19.64	22.42	27.37	0.365325084	1.04	5.93	9.23883333333333
16/06/2016	18.44	21.54	29.24	0.547999479	1.11	12.36	9.25466666666667
17/06/2016	18.27	23.05	27.34	0.310199672	1.24	20.3	9.23833333333333
18/06/2016	21.79	22.53	28.18	0.412753218	1.18	10.4	9.297
19/06/2016	21.5	22.72	28.87	0.469310201	1.47	3.97	9.31016666666667
20/06/2016	24.13	22.48	29.61	0.674583542	1.83	1.19	9.33516666666667
21/06/2016	18.16	22.09	27.99	0.4346245	1.79	6.42	9.2535
22/06/2016	20.16	21.29	28.06	0.520118174	0.94	3.31	9.22183333333333
23/06/2016	4.82	22.28	27.72	0.393670243	1.35	2.29	8.95233333333333
24/06/2016	20.69	22.02	29.66	0.591337141	1.74	1.79	8.92133333333333
25/06/2016	18.45	23.17	27.69	0.381859539	1.81	5.56	8.84783333333333
26/06/2016	16.77	23.41	26.5	0.226469385	1.61	6.87	8.80466666666667
27/06/2016	12.88	22.99	27.18	0.332856151	1.97	3.93	8.715
28/06/2016	14.12	22.48	27.65	0.53890469	1.8	0.99	8.583
29/06/2016	14.06	22.9	27.83	0.426106231	1.82	0.57	8.512
30/06/2016	16.68	23.34	28.57	0.491273242	2.01	1.68	8.44783333333333
01/07/2016	11.41	23.4	28.81	0.485884694	2.24	4.48	8.40133333333333
02/07/2016	20.55	22.7	29.27	0.655000034	1.99	1.64	8.39616666666667
03/07/2016	9.28	22.27	28.37	0.499105203	1.59	1.39	8.263
04/07/2016	8.01	23.18	26.89	0.382431478	1.7	0.87	8.19333333333333
05/07/2016	18.15	22.67	29.29	0.619551034	2.03	1.77	8.39083333333333
06/07/2016	14.96	22.9	28.06	0.434505131	1.84	2.07	8.26966666666667
07/07/2016	7.81	23.7	27.79	0.324801669	2	4.26	8.02566666666667
08/07/2016	3.86	23.33	27.08	0.343074216	2.13	2.01	7.77983333333333
09/07/2016	4.79	23.47	26.95	0.418218159	2.06	0.46	7.49583333333333
10/07/2016	19.96	22.93	29.89	0.778585234	1.86	1.2	7.6725
11/07/2016	6.71	22.7	28.27	0.44214478	1.7	6.18	7.60216666666667
12/07/2016	8.86	23.12	27.44	0.326999345	1.64	3.79	7.70983333333333
13/07/2016	22.84	22.82	28.72	0.499104321	1.94	5.24	7.67016666666667
14/07/2016	19.74	22.09	28.91	0.618838956	1.53	1.38	7.62483333333333
15/07/2016	22.77	21.75	29.13	0.652551425	1.44	0.94	7.677
16/07/2016	17.88	22.18	27.98	0.475847925	1.4	2.97	7.66766666666667
17/07/2016	7.95	21.7	28	0.479044908	1.52	2.97	7.49566666666667
18/07/2016	12.57	21.75	26.43	0.263758345	1.46	12.95	7.342
19/07/2016	7.27	20.3	25.81	0.295104995	1.49	10.75	7.10483333333333
20/07/2016	23.09	19.12	29.17	0.635880336	1.31	0.49	7.0875
21/07/2016	16.62	21.92	29.64	0.725558067	1.46	0.1	7.06183333333333
22/07/2016	22.29	21.17	29.87	0.72343422	1.33	3.12	7.09733333333333
23/07/2016	17.52	22.88	27.02	0.327966244	1.23	7.35	7.309
24/07/2016	23.16	22.6	28.99	0.574529828	1.37	2.48	7.35016666666667
25/07/2016	21.01	21.97	29.34	0.671111995	1.52	0.18	7.39283333333333
26/07/2016	22.06	21.47	29.79	0.763241401	1.5	0.32	7.481
27/07/2016	23.37	21.99	29.15	0.744905215	1.77	0.57	7.65583333333333
28/07/2016	15.75	22.34	28.77	0.603977546	1.51	3.27	7.683
29/07/2016	11.4	21.54	27.18	0.310905637	1.57	11.83	7.63866666666667
30/07/2016	18.31	21.8	28.96	0.605463999	1.88	4.41	7.66583333333333
31/07/2016	13.31	21.94	27.55	0.418096487	1.63	1.21	7.6975
01/08/2016	18.14	22.77	30.13	0.792791796	1.5	0.09	7.65733333333333
02/08/2016	11.25	22.08	28.84	0.625058209	1.02	0.78	7.69016666666667
03/08/2016	17.06	22.7	28.29	0.410793582	0.7	20.71	7.841
04/08/2016	17.17	22.59	28.05	0.370647792	0.73	11.68	7.82466666666667
05/08/2016	19.52	21.69	28.35	0.378710168	0.99	17.2	7.90066666666667
06/08/2016	19.05	22.74	28.08	0.311372408	0.97	6.12	8.088
07/08/2016	20.04	22.83	29.55	0.530621877	1.26	0.6	8.35766666666667
08/08/2016	15.8	23.32	28.49	0.406657839	1.25	1.55	8.54116666666667
09/08/2016	21.21	23.42	29	0.498053676	1.68	0.59	8.562
10/08/2016	21.61	23.06	28.99	0.608913659	1.97	0.56	8.81033333333333
11/08/2016	13.83	22.49	27.45	0.485119468	1.35	1.38	8.89316666666667
12/08/2016	14.05	22.4	27.88	0.414229527	1.08	2.43	8.74666666666667
13/08/2016	18.69	22.08	28.61	0.516662807	0.87	10.07	8.72916666666667
14/08/2016	12.46	22.69	27.52	0.323025975	1.12	15.02	8.55733333333333
15/08/2016	10.61	22.92	27.44	0.285713394	1	5.61	8.43616666666667
16/08/2016	20.05	22.51	28.65	0.45905844	1.34	5.96	8.63783333333333
17/08/2016	13.67	22.92	27.23	0.311817558	1.71	4.65	8.65616666666667
18/08/2016	15.96	23.04	28.85	0.540153439	1.87	0.51	8.801
19/08/2016	20.19	22.71	29.7	0.644762855	1.57	0.52	8.75266666666667
20/08/2016	20.56	22.82	29.41	0.625489509	1.68	1.78	8.81833333333333
21/08/2016	9.25	22.04	27.76	0.336145998	1.37	5.17	8.601
22/08/2016	10.8	23.2	27.66	0.334930364	1.77	4.88	8.489
23/08/2016	13.92	22.5	29.22	0.633260922	1.81	0.07	8.335
24/08/2016	14.08	22.43	29.6	0.672539082	1.47	0.02	8.2195
25/08/2016	18.91	22.52	29.76	0.662454346	1.12	3.91	8.167
26/08/2016	22.21	22.79	29.94	0.597124598	0.67	9.21	8.14766666666667
27/08/2016	21.67	22.58	29.9	0.551937428	0.5	19.78	8.24633333333333
28/08/2016	19.82	23.35	28.13	0.353358904	0.48	18.54	8.38666666666667
29/08/2016	20.36	23	29.24	0.463223838	0.54	23.98	8.42083333333333
30/08/2016	20.65	23.01	28.54	0.484576456	0.56	7.26	8.54316666666667
31/08/2016	18.82	21.87	28.69	0.519063266	0.62	13.52	8.5545
01/09/2016	10.68	22.67	27.81	0.415902753	0.52	22	8.545
02/09/2016	19.14	21.9	27.88	0.392112294	0.61	6.29	8.57966666666667
03/09/2016	20.2	22.18	27.82	0.272698462	1.05	9.35	8.63016666666667
04/09/2016	15.81	22.42	27.55	0.327637617	1.27	2.87	8.56833333333333
05/09/2016	11.77	22.14	27.41	0.280471201	1.52	10.28	8.447
06/09/2016	16.15	22.14	26.73	0.301049989	1.34	6.63	8.38216666666667
07/09/2016	19.72	21.14	26.67	0.341548276	1.41	3.04	8.4475
08/09/2016	18.46	21.53	27.32	0.336684507	1.03	1.98	8.40166666666667
09/09/2016	18.45	21.81	27.18	0.274201499	1.02	3.6	8.349
10/09/2016	19.82	22.75	28.52	0.375461589	1.1	4.19	8.44883333333333
11/09/2016	17.49	22.11	28.41	0.393949473	0.89	16.45	8.50616666666667
12/09/2016	18.64	22.09	28.38	0.458872291	0.67	9.96	8.50533333333333
13/09/2016	19.94	22.04	27.63	0.359096819	0.74	8.89	8.63
14/09/2016	13.41	22.39	28.1	0.333757661	0.95	9.84	8.67666666666667
15/09/2016	21.34	22.14	28.61	0.380945931	0.91	6.71	8.69816666666667
16/09/2016	11.67	22.72	26.84	0.242331254	1.01	18.52	8.66483333333333
17/09/2016	16.32	22.51	27.75	0.389895424	1.3	9.18	8.67083333333333
18/09/2016	17.98	22.83	27.94	0.369786074	1.39	1.74	8.634
19/09/2016	14.7	22.73	28.34	0.423924534	1.49	1.01	8.53633333333333
20/09/2016	18.29	22.6	28.58	0.48531117	1.28	0.83	8.687
21/09/2016	18.12	21.62	26.74	0.298421639	1.13	4.83	8.809
22/09/2016	20.46	20.36	28.06	0.457991895	1.12	9.75	8.918
23/09/2016	18.21	20.77	27.61	0.384508387	0.87	3.7	8.98683333333333
24/09/2016	20.68	21.3	28.12	0.407894091	1.03	1.61	9.01633333333333
25/09/2016	18.35	22.4	27.98	0.333319782	1.12	7.79	8.952
26/09/2016	17.8	22.58	27.18	0.251531297	1.12	10.29	8.8875
27/09/2016	22.74	21.66	28.27	0.459784554	1.34	5.06	8.93616666666667
28/09/2016	12.12	21.55	28.63	0.321869323	1.24	6.95	8.79883333333333
29/09/2016	18.16	22.56	27.48	0.297002646	1.32	2.55	8.75733333333333
30/09/2016	21.25	22.67	28.32	0.403818345	1.19	2.51	8.79783333333333
01/10/2016	24.02	21.61	29.46	0.523771626	1.05	3.43	9.02016666666667
02/10/2016	23.72	21.08	29.3	0.615431037	0.74	4.31	9.0965
03/10/2016	20.02	21.19	29.45	0.580538561	0.64	4.81	9.0935
04/10/2016	21.62	22.07	29.25	0.506512184	0.69	1.26	9.19033333333333
05/10/2016	18.59	23.16	28.29	0.372401658	0.68	3.82	9.304
06/10/2016	21.24	22.34	25.87	0.197547589	0.6	40.56	9.38883333333333
07/10/2016	16.97	21.5	25.78	0.206438865	0.53	26.67	9.343
08/10/2016	20.1	21.42	27.88	0.337756383	1.09	12.05	9.37033333333333
09/10/2016	15.53	21.37	26.97	0.281509146	1.31	18.83	9.32166666666667
10/10/2016	17.17	22.04	26.55	0.241008046	1.24	4.03	9.2775
11/10/2016	19.22	22.96	27.75	0.303210659	1.17	2.12	9.30633333333333
12/10/2016	19.64	22.48	28.28	0.394056038	1.21	3.97	9.323
13/10/2016	18.22	22.08	27.87	0.36303579	1.26	11.45	9.29433333333333
14/10/2016	17.1	21.67	28.13	0.323310084	1.27	16.3	9.35583333333333
15/10/2016	18.5	22.47	27.26	0.230659025	0.99	12.22	9.3085
16/10/2016	14.18	22.13	26.44	0.203964707	0.83	3.96	9.35033333333333
17/10/2016	15.82	20.69	28.6	0.482747038	0.52	11.56	9.342
18/10/2016	17.4	22.38	26.82	0.254730387	0.55	29.86	9.33233333333333
19/10/2016	11.97	21.77	26.59	0.257565342	0.69	15.51	9.28683333333333
20/10/2016	14.71	21.77	27.89	0.319198929	0.56	6.26	9.22716666666667
21/10/2016	12.99	22.1	27.08	0.28440459	0.8	4.95	9.14166666666667
22/10/2016	20.15	21.1	28	0.49527732	1.15	1.16	9.1365
23/10/2016	20.18	20.95	27.9	0.47363555	1.49	0.84	9.16933333333333
24/10/2016	17.94	20.77	28.51	0.41412926	1.45	6.29	9.12366666666667
25/10/2016	19.59	22.06	28.32	0.425739912	1.2	7.74	9.14433333333333
26/10/2016	20.45	21.46	26.4	0.359535156	1.18	2.05	9.1885
27/10/2016	21.37	19.78	28.02	0.548009785	0.85	4.13	9.16566666666666
28/10/2016	18.53	21.08	28.76	0.546421421	0.42	2.41	9.2725
29/10/2016	14.79	21.64	25.09	0.293253922	0.65	0.8	9.21633333333333
30/10/2016	19.52	21.5	27.21	0.289463386	0.6	8.94	9.1875
31/10/2016	18.17	22.77	27.01	0.233004499	0.51	9.68	9.09
01/11/2016	14.34	22.42	25.98	0.163965136	0.68	21.6	8.93366666666667
02/11/2016	12.96	21.67	27.16	0.274239791	0.67	8.75	8.816
